id,model,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,lstm,13.086984634399414,14.498380661010742,22.0166072845459,34.60905838012695,29.04564666748047,15.486564636230469,15.043913841247559,13.116918563842773,14.439435958862305,22.06239128112793,34.34002685546875,29.119543075561523,15.273123741149902,15.10629940032959,13.332719802856445,14.444897651672363,22.2537841796875,34.21855163574219,29.194538116455078,14.98532772064209,15.048415184020996,13.274094581604004,14.637406349182129,22.24408721923828,34.09564208984375,29.02960968017578,15.070171356201172,15.132296562194824,12.977105140686035,14.646862983703613,22.049606323242188,34.4447021484375,28.951934814453125,14.954010009765625,15.25683879852295,13.413116455078125,14.638154029846191,22.02800750732422,34.1947021484375,29.33490562438965,15.072463989257812,15.130110740661621,13.215200424194336,14.710124969482422,22.196735382080078,34.478858947753906,29.045265197753906,15.490909576416016,15.10308837890625,12.995952606201172,14.6784029006958,22.473506927490234,34.540618896484375,29.10878562927246,15.039556503295898,15.150650024414062
0,test,11.876,11.749,20.153,39.215,28.231,15.193,17.829,16.256,16.638,25.312,34.921,31.448,16.227,16.709,13.039,17.333,32.851,23.143,21.755,13.776,11.848,14.668,20.663,25.17,33.73,28.387,14.512,15.122,16.355,15.334,22.69,38.62,8.418,12.982,14.385,12.954,16.738,29.138,36.465,32.625,20.422,15.972,14.342,13.903,23.115,34.495,34.651,18.467,14.739,13.18,13.705,23.696,37.911,32.681,18.637,15.717
1,lstm,13.461835861206055,14.885839462280273,21.3984432220459,33.38212203979492,29.183876037597656,15.293927192687988,15.376113891601562,13.45081901550293,14.957468032836914,21.686790466308594,33.16227340698242,29.057300567626953,15.350143432617188,15.507455825805664,13.61026382446289,14.483091354370117,21.36182403564453,33.11867141723633,29.04376220703125,15.325850486755371,15.203027725219727,13.550965309143066,14.785287857055664,21.22866439819336,33.10779571533203,29.025054931640625,15.464766502380371,15.41489028930664,13.494012832641602,14.907048225402832,21.240217208862305,33.2780876159668,29.059568405151367,15.312178611755371,15.408384323120117,13.769866943359375,14.890802383422852,21.598804473876953,33.280372619628906,29.240768432617188,15.2908353805542,15.264755249023438,13.814239501953125,14.91765022277832,21.62999725341797,33.46501159667969,28.982303619384766,15.510225296020508,15.393133163452148,13.632160186767578,14.933917045593262,21.590076446533203,33.24291229248047,29.385181427001953,15.281855583190918,15.406007766723633
1,test,12.056526315789473,12.092105263157896,19.99936842105263,38.77042105263159,28.979157894736844,15.513736842105263,17.96921052631579,16.383526315789474,16.81105263157895,25.15984210526316,34.61589473684211,32.25136842105263,17.114631578947368,17.52578947368421,13.974368421052633,18.012526315789472,33.24636842105263,24.340947368421052,23.806210526315787,15.727263157894736,14.498210526315791,15.478105263157897,21.481263157894738,25.73542105263158,34.1118947368421,29.92284210526316,15.49142105263158,15.406947368421054,16.368421052631582,15.49142105263158,22.527368421052632,38.04336842105264,8.322526315789473,13.209473684210527,14.236578947368422,13.303789473684212,16.833473684210528,28.96942105263158,36.07863157894737,33.79157894736842,22.15105263157895,18.18663157894737,15.09984210526316,14.318473684210527,23.03294736842105,34.17352631578947,34.96578947368421,18.70415789473684,15.25221052631579,13.402315789473684,14.207,23.986157894736845,37.55594736842106,33.10915789473684,19.011421052631583,16.310000000000002
2,lstm,14.185193061828613,14.892258644104004,21.449403762817383,32.96834182739258,28.945999145507812,15.94001579284668,15.80756950378418,14.314481735229492,15.107233047485352,21.543155670166016,32.845829010009766,28.655330657958984,15.701871871948242,15.85474681854248,14.394506454467773,15.081006050109863,21.594594955444336,32.599632263183594,28.832504272460938,15.417789459228516,15.863574028015137,14.546306610107422,15.146634101867676,21.307987213134766,32.80459976196289,28.885854721069336,15.688140869140625,15.847492218017578,14.221659660339355,14.830523490905762,21.084163665771484,32.93285369873047,28.55891227722168,15.56436538696289,15.886561393737793,14.79588508605957,15.006468772888184,21.482995986938477,32.933319091796875,28.839933395385742,15.468640327453613,15.86920166015625,14.305926322937012,15.303958892822266,21.596986770629883,33.28211212158203,28.56062126159668,15.61111831665039,16.01570701599121,14.303678512573242,15.165324211120605,21.576576232910156,32.97380828857422,29.013607025146484,15.813562393188477,15.888334274291992
2,test,12.237052631578946,12.43521052631579,19.845736842105264,38.32584210526316,29.727315789473685,15.834473684210526,18.10942105263158,16.511052631578945,16.984105263157897,25.00768421052632,34.31078947368421,33.054736842105264,18.00226315789474,18.34257894736842,14.909736842105264,18.692052631578942,33.64173684210526,25.538894736842103,25.85742105263158,17.678526315789473,17.14842105263158,16.288210526315787,22.299526315789475,26.30084210526316,34.49378947368421,31.458684210526314,16.47084210526316,15.691894736842103,16.381842105263157,15.648842105263158,22.364736842105263,37.46673684210526,8.227052631578948,13.436947368421052,14.088157894736842,13.653578947368423,16.928947368421053,28.80084210526316,35.692263157894736,34.95815789473684,23.88010526315789,20.401263157894736,15.857684210526315,14.733947368421052,22.950894736842105,33.85205263157894,35.280578947368426,18.941315789473684,15.76542105263158,13.624631578947367,14.709,24.276315789473685,37.20089473684211,33.53731578947368,19.38584210526316,16.903000000000002
3,lstm,14.917695999145508,15.237366676330566,20.570138931274414,31.629955291748047,28.577144622802734,16.12640380859375,16.263343811035156,15.086429595947266,15.372306823730469,20.926115036010742,31.787233352661133,28.559307098388672,15.984920501708984,16.218875885009766,14.896902084350586,15.15854263305664,20.847795486450195,31.63852310180664,28.663711547851562,15.631382942199707,16.25133514404297,15.145944595336914,15.431121826171875,20.776456832885742,31.712444305419922,28.619922637939453,15.822982788085938,16.10878562927246,15.079761505126953,15.223148345947266,19.86848258972168,31.574996948242188,28.190288543701172,15.834232330322266,16.343486785888672,15.070762634277344,15.334343910217285,20.329320907592773,31.63116455078125,28.645828247070312,15.739686965942383,16.44365692138672,14.903761863708496,15.486532211303711,20.463951110839844,32.410377502441406,28.41495132446289,16.143726348876953,16.4586238861084,15.21821117401123,15.441927909851074,20.694990158081055,31.931488037109375,29.118078231811523,16.09516143798828,16.384660720825195
3,test,12.41757894736842,12.778315789473684,19.69210526315789,37.881263157894736,30.475473684210524,16.155210526315788,18.24963157894737,16.63857894736842,17.15715789473684,24.85552631578948,34.00568421052631,33.858105263157896,18.889894736842106,19.15936842105263,15.845105263157894,19.37157894736842,34.03710526315789,26.73684210526316,27.908631578947364,19.62978947368421,19.798631578947365,17.09831578947368,23.11778947368421,26.866263157894736,34.87568421052631,32.99452631578947,17.450263157894735,15.976842105263158,16.395263157894735,15.806263157894737,22.202105263157893,36.89010526315789,8.13157894736842,13.664421052631578,13.939736842105262,14.003368421052633,17.024421052631578,28.632263157894737,35.305894736842106,36.124736842105264,25.60915789473684,22.615894736842105,16.615526315789474,15.149421052631578,22.868842105263155,33.53057894736842,35.59536842105263,19.178473684210523,16.27863157894737,13.84694736842105,15.211,24.566473684210525,36.84584210526316,33.96547368421052,19.760263157894737,17.496000000000002
4,lstm,14.540597915649414,15.408957481384277,21.446420669555664,32.468597412109375,28.863264083862305,16.63032341003418,16.922462463378906,14.671089172363281,15.464837074279785,21.90011978149414,32.3988151550293,28.64340591430664,16.56830406188965,16.453819274902344,14.84876823425293,15.381162643432617,21.496078491210938,32.24417495727539,28.60512924194336,16.16438102722168,16.863306045532227,14.877989768981934,15.48227310180664,21.291065216064453,32.62347412109375,28.42074966430664,16.110877990722656,17.026479721069336,14.824413299560547,15.395719528198242,21.596059799194336,31.990610122680664,28.714767456054688,16.193029403686523,17.323551177978516,15.247431755065918,15.259244918823242,21.173946380615234,32.2518310546875,29.043685913085938,16.19094467163086,17.17196273803711,14.832281112670898,15.7824125289917,21.654525756835938,32.577598571777344,28.774240493774414,16.36154556274414,17.050378799438477,14.740427017211914,15.691791534423828,21.57784652709961,32.48835754394531,28.889801025390625,16.450841903686523,17.020042419433594
4,test,12.598105263157894,13.12142105263158,19.53847368421053,37.43668421052632,31.22363157894737,16.475947368421053,18.38984210526316,16.766105263157893,17.330210526315792,24.703368421052637,33.70057894736842,34.66147368421053,19.777526315789476,19.976157894736843,16.780473684210527,20.051105263157893,34.43247368421052,27.93478947368421,29.95984210526316,21.58105263157895,22.44884210526316,17.908421052631578,23.93605263157895,27.431684210526317,35.257578947368415,34.53036842105263,18.42968421052632,16.26178947368421,16.408684210526317,15.963684210526315,22.039473684210527,36.31347368421052,8.036105263157895,13.891894736842104,13.791315789473684,14.353157894736842,17.119894736842106,28.46368421052632,34.91952631578948,37.291315789473686,27.33821052631579,24.83052631578947,17.373368421052632,15.564894736842106,22.78678947368421,33.209105263157895,35.91015789473684,19.41563157894737,16.791842105263157,14.069263157894737,15.713,24.85663157894737,36.49078947368421,34.393631578947364,20.13468421052632,18.089
5,lstm,14.735336303710938,15.627961158752441,21.583295822143555,31.9644832611084,30.202022552490234,17.849966049194336,16.92900276184082,15.133610725402832,15.658459663391113,21.642724990844727,31.979717254638672,30.098094940185547,17.58382225036621,16.98457145690918,15.079652786254883,15.561806678771973,21.604297637939453,32.269901275634766,30.365497589111328,17.1612548828125,16.816774368286133,15.069648742675781,15.64400863647461,21.11809539794922,32.16655731201172,30.158023834228516,17.009172439575195,16.934551239013672,15.039199829101562,15.480173110961914,21.611482620239258,32.27164840698242,30.32018280029297,17.225391387939453,16.95480728149414,15.22048568725586,15.588943481445312,21.106637954711914,31.916793823242188,30.118900299072266,17.08857536315918,17.22513198852539,15.450956344604492,15.690889358520508,21.273839950561523,32.18074417114258,30.033824920654297,17.496681213378906,16.908035278320312,14.98051643371582,15.845739364624023,21.363697052001953,31.912612915039062,30.037273406982422,17.57009506225586,17.007930755615234
5,test,12.778631578947367,13.464526315789474,19.38484210526316,36.992105263157896,31.97178947368421,16.796684210526315,18.530052631578947,16.89363157894737,17.50326315789474,24.551210526315792,33.39547368421053,35.46484210526316,20.665157894736844,20.792947368421054,17.715842105263157,20.730631578947367,34.82784210526316,29.132736842105267,32.01105263157895,23.532315789473685,25.099052631578942,18.71852631578947,24.754315789473686,27.9971052631579,35.63947368421053,36.06621052631579,19.409105263157898,16.546736842105265,16.422105263157896,16.121105263157894,21.87684210526316,35.73684210526316,7.940631578947369,14.11936842105263,13.642894736842106,14.702947368421054,17.21536842105263,28.295105263157897,34.533157894736846,38.45789473684211,29.067263157894736,27.045157894736843,18.13121052631579,15.980368421052631,22.704736842105262,32.88763157894737,36.224947368421056,19.65278947368421,17.30505263157895,14.29157894736842,16.215,25.14678947368421,36.13573684210527,34.82178947368421,20.509105263157892,18.682
6,lstm,12.958990097045898,13.096603393554688,17.998779296875,27.896652221679688,27.057954788208008,16.08386993408203,15.408096313476562,13.258611679077148,13.494274139404297,19.123870849609375,28.182552337646484,27.430341720581055,16.070369720458984,15.578834533691406,13.783733367919922,13.720239639282227,18.459487915039062,28.434024810791016,27.66097068786621,15.710700035095215,15.017685890197754,14.001178741455078,14.088567733764648,17.76030158996582,28.630958557128906,27.360815048217773,15.420307159423828,15.268280982971191,13.43585205078125,14.149147033691406,18.369964599609375,28.455463409423828,27.459705352783203,15.4509916305542,15.533510208129883,13.778841018676758,14.182148933410645,18.02657699584961,28.81268310546875,27.344282150268555,15.555066108703613,16.325111389160156,14.128063201904297,14.7393798828125,18.63064193725586,29.245891571044922,28.219398498535156,16.401565551757812,15.96711540222168,13.913241386413574,14.844978332519531,19.078020095825195,29.58127212524414,28.44305419921875,17.32122039794922,16.518278121948242
6,test,12.959157894736842,13.807631578947367,19.231210526315788,36.54752631578948,32.71994736842105,17.117421052631578,18.670263157894738,17.02115789473684,17.676315789473684,24.399052631578947,33.09036842105263,36.26821052631579,21.55278947368421,21.609736842105264,18.65121052631579,21.41015789473684,35.22321052631579,30.33068421052632,34.06226315789473,25.48357894736842,27.749263157894735,19.52863157894737,25.57257894736842,28.562526315789476,36.02136842105263,37.60205263157894,20.38852631578948,16.831684210526316,16.435526315789474,16.278526315789474,21.71421052631579,35.160210526315794,7.845157894736841,14.346842105263155,13.494473684210526,15.052736842105263,17.310842105263156,28.12652631578948,34.146789473684215,39.62447368421053,30.796315789473685,29.259789473684208,18.88905263157895,16.395842105263156,22.62268421052632,32.56615789473684,36.53973684210526,19.88994736842105,17.818263157894737,14.513894736842104,16.717,25.436947368421052,35.78068421052632,35.249947368421054,20.883526315789474,19.275
7,lstm,16.664979934692383,16.551841735839844,19.839303970336914,29.543663024902344,31.31183624267578,23.684022903442383,18.408021926879883,16.628211975097656,16.036495208740234,20.55829429626465,29.997440338134766,30.942581176757812,23.407669067382812,18.304882049560547,16.827144622802734,16.68167495727539,20.301599502563477,30.041179656982422,31.067996978759766,23.105436325073242,18.33766746520996,16.840843200683594,16.10418701171875,19.99274444580078,29.958568572998047,31.970462799072266,23.538616180419922,18.283126831054688,16.771728515625,16.08708953857422,20.077735900878906,29.772777557373047,31.38521957397461,24.036073684692383,18.305160522460938,16.30992317199707,16.23589515686035,19.952495574951172,29.96493148803711,31.61625099182129,23.793411254882812,17.740571975708008,16.311433792114258,16.1756591796875,20.29426383972168,29.938228607177734,31.94121551513672,23.748754501342773,18.23986053466797,16.591657638549805,16.163524627685547,20.062715530395508,29.691240310668945,31.641429901123047,23.571958541870117,18.048429489135742
7,test,13.139684210526315,14.150736842105264,19.07757894736842,36.102947368421056,33.468105263157895,17.43815789473684,18.810473684210525,17.148684210526312,17.84936842105263,24.246894736842105,32.78526315789473,37.07157894736842,22.440421052631574,22.426526315789477,19.58657894736842,22.089684210526315,35.61857894736842,31.52863157894737,36.113473684210526,27.43484210526316,30.399473684210527,20.338736842105263,26.39084210526316,29.12794736842105,36.40326315789473,39.1378947368421,21.367947368421053,17.11663157894737,16.448947368421052,16.43594736842105,21.55157894736842,34.58357894736842,7.749684210526315,14.57431578947368,13.346052631578946,15.402526315789476,17.406315789473684,27.957947368421053,33.76042105263158,40.79105263157895,32.52536842105263,31.474421052631577,19.646894736842107,16.81131578947368,22.54063157894737,32.24468421052632,36.85452631578947,20.12710526315789,18.331473684210525,14.736210526315787,17.219,25.727105263157892,35.42563157894737,35.678105263157896,21.257947368421053,19.868
8,lstm,16.308109283447266,15.727319717407227,19.719676971435547,30.033863067626953,29.616127014160156,18.305391311645508,17.621187210083008,16.836090087890625,15.781166076660156,20.147058486938477,29.789608001708984,29.17182731628418,17.952388763427734,17.497148513793945,16.658113479614258,15.715307235717773,19.94908905029297,29.588733673095703,29.158187866210938,18.271547317504883,17.3674259185791,16.495269775390625,15.396699905395508,18.8065242767334,29.37250518798828,28.846420288085938,18.523208618164062,17.18284034729004,16.391475677490234,15.350547790527344,19.656599044799805,29.47088623046875,29.272571563720703,18.100725173950195,17.518728256225586,16.354175567626953,15.79807186126709,19.551788330078125,29.713716506958008,28.951396942138672,18.228534698486328,17.41530990600586,15.460304260253906,15.690774917602539,20.06023597717285,29.76725959777832,29.02420425415039,18.84157943725586,17.766029357910156,15.979692459106445,16.14130401611328,19.53986930847168,29.808029174804688,29.287315368652344,18.93795394897461,17.76509666442871
8,test,13.320210526315789,14.49384210526316,18.923947368421054,35.65836842105264,34.21626315789474,17.758894736842105,18.950684210526315,17.27621052631579,18.02242105263158,24.094736842105263,32.48015789473684,37.874947368421054,23.32805263157895,23.243315789473684,20.521947368421053,22.76921052631579,36.01394736842106,32.726578947368424,38.16468421052632,29.38610526315789,33.04968421052632,21.14884210526316,27.20910526315789,29.693368421052632,36.78515789473684,40.673736842105264,22.347368421052632,17.40157894736842,16.46236842105263,16.59336842105263,21.388947368421057,34.00694736842105,7.65421052631579,14.80178947368421,13.197631578947368,15.752315789473686,17.501789473684212,27.789368421052632,33.37405263157895,41.95763157894737,34.25442105263158,33.689052631578946,20.40473684210526,17.22678947368421,22.45857894736842,31.92321052631579,37.169315789473686,20.364263157894737,18.84468421052632,14.958526315789474,17.721,26.01726315789474,35.07057894736842,36.10626315789473,21.632368421052632,20.461
