mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
-0.20410492583322914,-0.5460409542632334,1.0646979751574324,3,0.04433139259153264,-0.33420418883550096,0.9495912806539509,6.0,0.0033756777960090778,6,0.1211219786615217,1.0,1.0,0.01836734693877551,-0.006802721088435382,0.1090649009043904,6.0,2.1172044720452394,0.1276595744680851,0.8723404255319149,0.8958447801252735,1.2663403683486554
-0.24140310109753504,-0.5795049227376253,1.0629464024666686,3,0.046006128742568,-0.3485382876208716,0.9604904632152589,6.0,0.00556590862406482,6,0.12009801474607848,1.0,1.0,0.0312925170068028,-0.01224489795918371,0.10820839327152053,6.0,2.114416897412574,0.1276595744680851,0.851063829787234,0.8958447801252735,1.2661866756752824
-0.280464968912999,-0.6131413868335405,1.0654015182783267,3,0.04902331728922517,-0.36251662934243956,0.9550408719346049,6.0,0.004778910428221062,6,0.11937648602937434,1.0,1.0,0.05986394557823127,-0.04489795918367345,0.11220958023422248,6.0,2.1167838870642,0.1276595744680851,0.851063829787234,0.8958447801252735,1.2626354856031472
-0.3208717342371503,-0.6462898040583175,1.0731162630301294,3,0.04414345528588537,-0.37525303420922035,0.9564032697547684,6.0,0.004266619149794464,6,0.11981528859298927,1.0,1.0,0.09659863945578229,-0.04557823129251698,0.12201218852170403,6.0,2.112304952142064,0.1276595744680851,0.1276595744680851,0.8958447801252735,1.2550189895427513
-0.3620430860110746,-0.6781574548205556,1.0873780740351093,3,0.03791776614890461,-0.38564037482685914,0.9536784741144414,6.0,0.005023919300512044,6,0.12185268719451126,1.0,1.0,0.15374149659863945,-0.042176870748299344,0.13841627127648398,6.0,2.1040935911533687,0.6170212765957447,0.2127659574468085,0.8958447801252735,1.2427250046701626
-0.40324443757824746,-0.7078568898910094,1.1097559619513353,3,0.03794018755223449,-0.3924286322844315,0.9536784741144414,7.0,0.004719514337968703,6,0.12362159160769325,1.0,0.5,0.2299319727891156,-0.042176870748299344,0.16192875211891666,6.0,2.092992304421048,0.6170212765957447,0.2127659574468085,0.8958447801252735,1.2252828323867628
-0.4618752966002304,-0.16972055515676543,1.1421529260920014,3,0.033354772212340365,-0.39437140822039257,0.9632152588555858,13.0,0.00357613960061079,6,0.12611706014438115,1.0,0.5,0.23945578231292508,-0.042176870748299344,0.19261243271581122,6.0,2.087740275316731,0.5957446808510638,0.3404255319148936,0.8958447801252735,1.202458972778
-0.4466513990594271,-0.15444326633567124,1.1868610938788193,4,0.03735164321569182,-0.39042645490487027,0.9645776566757494,14.0,0.0033831023072906224,6,0.1347051043191147,1.0,0.5,0.2979591836734694,-0.044217687074829926,0.22997450631776928,6.0,2.078916839821424,0.5957446808510638,0.3404255319148936,0.8958447801252735,1.1743435586474877
-0.4281249222421645,-0.13774447863113154,1.2466140739039586,4,0.03686072295935353,-0.37996613821614045,0.946866485013624,21.0,0.0029953865448356176,6,0.1470391900452843,1.0,0.3333333333333333,0.30884353741496606,-0.0435374149659864,0.2729385203768909,6.0,2.0762729143541048,0.5957446808510638,0.3191489361702128,0.8958447801252735,1.1414032313096638
-0.4594003048165578,-0.16900220558708723,1.3246263801120624,4,0.019496245615268908,-0.36293379438391354,0.9618528610354223,24.0,0.0011981546179342475,6,0.14992750567361002,2.0,0.3333333333333333,0.30884353741496606,-0.04489795918367345,0.3199270305885466,6.0,2.0638399203627054,0.44680851063829785,0.3191489361702128,0.8958447801252735,1.1044791894784085
-0.49511913385185524,-0.49511913385185524,1.4246028208982457,4,0.023057729559424596,-0.3398886008697785,0.9591280653950953,24.0,0.0033670033670033664,6,0.15143669393763046,3.0,0.09090909090909091,0.3346938775510204,-0.04489795918367345,0.36904790545554933,6.0,2.065440409221148,0.44680851063829785,0.3191489361702128,0.8958447801252735,1.0647218979872568
-0.526885610575173,0.3312218668583566,1.5506910649590608,4,0.039060691787905825,-0.31191818498833673,0.9604904632152589,24.0,0.013232514177693762,6,0.1630349220748603,3.0,0.03225806451612903,0.346938775510204,-0.04625850340136051,0.41834019790564797,6.0,2.052581349974779,0.44680851063829785,0.3191489361702128,0.8958447801252735,1.0234724746960928
0.5712779147990195,0.289844429007339,1.7073386209007015,4,0.060561102760007424,-0.280447356369508,0.9604904632152589,24.0,0.03240740740740741,6,0.15769860194926716,3.0,0.01694915254237288,0.37414965986394555,-0.05034013605442178,0.46601534568121683,6.0,2.043537817535035,0.44680851063829785,0.3191489361702128,0.791534086549043,0.9821168275685248
0.5244012449767943,0.24884554634809863,1.899003585120496,4,0.07053315570691067,-0.2470057993824044,0.9509536784741145,24.0,0.0303030303030303,6,0.16454033142203647,3.0,0.015151515151515152,0.3782312925170068,-0.061224489795918324,0.5106365887224333,6.0,2.0178817317219084,0.44680851063829785,0.3191489361702128,0.6013204688512109,0.9419447545934013
0.4944565546174271,0.22407923769531823,2.3098429723189797,4,0.09570361367863656,-0.21302070642753576,0.94141689373297,24.0,0.0303030303030303,6,0.16350455430596475,3.0,0.015151515151515152,0.37687074829931966,-0.061224489795918324,0.5512076453207653,7.0,1.9896471298832274,0.44680851063829785,0.3191489361702128,0.3681553890925781,0.9040406797817501
0.506059698734824,0.2374978745279296,2.890876883667019,4,0.11442227095894678,-0.17967679553426183,0.9509536784741145,37.0,0.013333333333333336,6,0.16077479185547527,3.0,0.0136986301369863,0.3700680272108843,-0.06258503401360549,0.5871740339010769,7.0,1.9746847647008037,0.44680851063829785,0.2127659574468085,0.22702915660708986,0.8692198204486119
-0.5571965428658638,0.242320934443652,9.19536477572802,4,0.12242595424270028,-0.147854064112342,0.9318801089918256,46.0,0.013333333333333336,6,0.17259808326548667,3.0,0.0136986301369863,0.36734693877551017,-0.06258503401360549,0.6183622332279479,7.0,1.961725938571234,0.44680851063829785,0.2127659574468085,0.19021361769783204,0.8380100408642329
-0.5829989410396473,0.21635571134021409,10.25537999774806,4,0.14213492756912832,-0.11812941083606393,0.9386920980926431,46.0,0.020576131687242795,6,0.16935386867663849,3.0,0.0125,0.3632653061224489,-0.06394557823129254,0.6448882703506099,7.0,1.9428762160550093,0.44680851063829785,0.2127659574468085,0.14112623248548828,0.8106702550143854
-0.595708199459166,-0.8629848745953758,15.370625036627072,4,0.16643255440837246,-0.09081808555136599,0.9427792915531336,46.0,0.04526748971193415,6,0.15954454210051383,3.0,0.0125,0.35918367346938784,-0.06666666666666665,0.66706212385138,7.0,1.9424428216697422,0.44680851063829785,0.2127659574468085,0.12271846303085937,0.7872323366488342
