mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
-0.05006533152320003,-0.3642745622761513,0.8844644070916305,3,0.07256489911258579,-0.2296986838634125,0.9509536784741145,7.0,0.008157063061323987,6,0.100239797318554,1.0,0.5,0.23129251700680276,-0.2204081632653061,0.11744285534458514,4.0,2.0943948512475856,0.1276595744680851,0.23404255319148937,0.9019807032768165,1.2373771995475964
-0.07758264037250706,-0.39012469907529956,0.8829483762362728,3,0.07416197306421234,-0.26363903045457165,0.9577656675749319,7.0,0.007971450279285365,6,0.09625557659924178,1.0,0.5,0.2680272108843538,-0.1741496598639456,0.11409617246344841,6.0,2.0949498943349827,0.1276595744680851,0.23404255319148937,0.9019807032768165,1.2400194366793484
-0.11902576060130288,-0.4298157760478815,0.8838851232763869,3,0.07441897920024361,-0.300827623612144,0.9673024523160763,6.0,0.007622498249052758,6,0.09703000859406488,1.0,0.5,0.28707482993197275,-0.1428571428571429,0.11347757205996002,6.0,2.09130587578002,0.1276595744680851,0.23404255319148937,0.9019807032768165,1.2408572863172969
-0.16855290701188763,-0.4768725502399488,0.8879866397609996,3,0.06907031716405375,-0.3406879362215097,0.9673024523160763,6.0,0.007340366820354052,6,0.09826581422605749,1.0,0.5,0.2918367346938775,-0.13197278911564625,0.11640428279205071,6.0,2.1016265813268813,0.1276595744680851,0.23404255319148937,0.9019807032768165,1.2393417495418644
-0.2217545652704428,-0.5263344272828188,0.8961255601654649,3,0.07118059342751487,-0.3821422017213155,0.9659400544959128,6.0,0.007325517797790962,6,0.10002958994480113,1.0,0.5,0.30612244897959173,-0.12653061224489792,0.12379123057384168,6.0,2.105789972888582,0.1276595744680851,0.2553191489361702,0.9019807032768165,1.2348403974464772
-0.2532084229329461,-0.5567186090596833,0.9093546644645515,3,0.062483929607354056,-0.42348238894676554,0.9632152588555858,7.0,0.0048308820071918755,6,0.10228250378521928,1.0,0.5,0.3068027210884353,-0.1210884353741497,0.1365941416826791,6.0,2.1054468940357998,0.7446808510638298,0.2553191489361702,0.9019807032768165,1.2266606432560434
-0.287808847771321,-0.5908683998083214,0.9289164724934524,3,0.048282643122150574,-0.46229651479362166,0.9604904632152589,7.0,0.004236921104668284,6,0.10569546926615414,1.0,0.5,0.3823129251700681,-0.1210884353741497,0.15570960186194532,6.0,2.1099110202958644,0.6595744680851063,0.3404255319148936,0.9019807032768165,1.214097372972506
-0.35915628184580795,-0.6626833017795324,0.9562324342460681,3,0.04119715700015716,-0.495518378900873,0.9604904632152589,10.0,0.004526477044648536,6,0.10623916675241359,1.0,0.5,0.379591836734694,-0.1054421768707483,0.1818288553432334,6.0,2.0941616569449217,0.6808510638297872,0.3404255319148936,0.9019807032768165,1.196510451633647
-0.43249816575207933,-0.7346968918147023,0.9928562983211009,3,0.03607154315271157,-0.519672761425212,0.9564032697547684,17.0,0.0034350738862614356,6,0.11223746317531515,1.0,0.5,0.3850340136054422,-0.09387755102040818,0.21525768449723662,6.0,2.0859975448598522,0.6808510638297872,0.3404255319148936,0.8958447801252735,1.1734315555751722
-0.5063974109547306,-0.8052068149468621,1.0599464513207757,4,0.026056032223685247,-0.5313528670932974,0.9550408719346049,17.0,0.003056423810902647,6,0.11739896785888883,1.0,0.5,0.3823129251700681,-0.08571428571428569,0.25573761399456785,6.0,2.0803794011681074,0.6808510638297872,0.3404255319148936,0.8958447801252735,1.1446886906116764
-0.5791653562643797,-0.8723477589629002,1.1522013333471677,4,0.015404025221773771,-0.5278798038508211,0.9482288828337875,21.0,0.0005934784556122907,6,0.1369621267795226,2.0,0.3333333333333333,0.38367346938775504,-0.08027210884353742,0.3023253841279865,6.0,2.074929383425749,0.6808510638297872,0.3404255319148936,0.8958447801252735,1.1105227742167247
-0.6490113625365683,-0.934280037984221,1.2715491462173505,4,0.0208914944666714,-0.5079775914961427,0.9550408719346049,21.0,0.0037860082304526747,6,0.14406529246408153,3.0,0.0625,0.3823129251700681,-0.08027210884353742,0.3533923680522833,6.0,2.0674771924313733,0.6808510638297872,0.3191489361702128,0.8958447801252735,1.071660100113877
-0.7089987514399014,-0.9850412172474862,1.424103878137537,4,0.03548154915995661,-0.4722195464661034,0.9604904632152589,24.0,0.012003693444136656,6,0.1378414794603069,3.0,0.02631578947368421,0.38367346938775504,-0.07619047619047614,0.4067792110890273,6.0,2.0543366082424073,0.44680851063829785,0.3191489361702128,0.8958447801252735,1.0293059943950364
-0.6853991588725603,-0.9632046266078091,1.6167143496593952,4,0.051415235477685534,-0.4230399903178999,0.9509536784741145,24.0,0.011574074074074073,6,0.1581484727580052,3.0,0.01694915254237288,0.38367346938775504,-0.0680272108843537,0.46008598656646593,6.0,2.049667493240227,0.44680851063829785,0.3191489361702128,0.8283496254583008,0.9850434666888644
-0.6580237532530648,0.17472175208680563,1.8565171178147468,4,0.062722747829086,-0.36427140344353315,0.9400544959128065,24.0,0.0303030303030303,6,0.1604600427961854,3.0,0.015151515151515152,0.38367346938775504,-0.06258503401360549,0.5110208159798286,6.0,2.0338697022619896,0.44680851063829785,0.3191489361702128,0.6013204688512109,0.9406511533539816
-0.6578167054078521,-0.3801134903338226,2.411380368826171,4,0.08131508159201864,-0.30037175197838967,0.9495912806539509,24.0,0.013333333333333334,6,0.1639406365311267,3.0,0.013888888888888888,0.3823129251700681,-0.05986394557823127,0.557705189217592,6.0,2.020765762439051,0.44680851063829785,0.3191489361702128,0.3681553890925781,0.8978829006904249
-0.6536558374542614,-0.9298009252443692,3.3873364605470657,4,0.10439630962746611,-0.23562014299725226,0.9386920980926431,24.0,0.013333333333333336,6,0.1632759410124876,3.0,0.0136986301369863,0.37687074829931966,-0.06258503401360549,0.5988576899579948,7.0,1.9818229187933745,0.44680851063829785,0.3191489361702128,0.22702915660708986,0.8582624896401799
-0.6462376580529878,-0.9194366973478574,9.609000564409923,4,0.1368902437245193,-0.1735218386622284,0.9359673024523161,31.0,0.020576131687242795,6,0.16254901633795546,3.0,0.0125,0.36530612244897964,-0.06258503401360549,0.6338323634474179,7.0,1.9531826125519034,0.44680851063829785,0.2127659574468085,0.1779417713947461,0.8229371985218906
-0.6271573479378422,-0.8978493903604425,15.267441091245178,5,0.16096385171903976,-0.11652715490526583,0.94141689373297,46.0,0.04526748971193415,6,0.16730398589890652,4.0,0.0125,0.3605442176870748,-0.06666666666666665,0.6625397765419178,7.0,1.9351914756854809,0.44680851063829785,0.2127659574468085,0.12271846303085937,0.7926109555900068
-0.5762856473443181,-0.8486682997879962,15.508639220106716,5,0.20079320059068456,-0.06603211581752665,0.9318801089918256,46.0,0.005208333333333334,6,0.15816112692666653,4.0,0.011494252873563218,0.34965986394557813,-0.08163265306122447,0.6853043554589439,7.0,1.9387080004532635,0.44680851063829785,0.2127659574468085,0.0981747704246875,0.7675538965751942
