mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
-0.2909960747934932,-0.5522289948045206,0.9868139917555719,3,0.17000723764391187,-0.8071132977673489,0.9727520435967303,6.0,0.0037914504277755928,6,0.1611946077732668,1.0,0.5,-0.0013605442176870541,-0.05238095238095242,0.07781752045134738,6.0,2.0783151194826095,0.1276595744680851,0.2127659574468085,0.9019807032768165,1.2801932666553095
-0.3342567374984561,-0.5952666592183475,0.9892339840997698,3,0.14460216444116142,-0.7941590646083861,0.9768392370572208,6.0,0.003665233735989328,6,0.15816215640695036,1.0,0.5,0.0027210884353741083,-0.07482993197278909,0.08079245212652485,6.0,2.0807018408172318,0.8723404255319149,0.23404255319148937,0.9019807032768165,1.2782203031506678
-0.3804982901235665,-0.6406157567769718,0.9944770884887226,3,0.12283729151210054,-0.7775617666898851,0.9809264305177112,6.0,0.003739478848804778,6,0.15895317287643318,1.0,0.5,0.017687074829932037,-0.07346938775510203,0.08713273789976642,6.0,2.0842061940959393,0.8723404255319149,0.23404255319148937,0.9019807032768165,1.2739658917427767
-0.42961074584610115,-0.687993898718737,1.0036018815505134,3,0.11994490922316153,-0.7568084216194263,0.989100817438692,6.0,0.003724629826241687,6,0.1519703101685923,1.0,0.5,0.027210884353741527,-0.08027210884353742,0.09760938177586394,6.0,2.1002827066878247,0.8723404255319149,0.3404255319148936,0.9019807032768165,1.266880762244454
-0.4870779131119638,-0.7431005649352626,1.0182876346772445,3,0.09790254357803307,-0.7314437611232105,0.989100817438692,6.0,0.0038285729841833166,6,0.14549774584384415,1.0,0.5,0.03809523809523818,-0.08299319727891152,0.11302912715754533,6.0,2.1143469323128867,0.7446808510638298,0.48936170212765956,0.8958447801252735,1.2563614602152946
-0.5598250016232916,-0.8131783772695469,1.0394973238816394,3,0.0855321087610078,-0.7011397895815314,0.9863760217983651,7.0,0.0028411129837378453,6,0.1394133352323343,1.0,0.5,0.05578231292517,-0.07482993197278909,0.13415966023303028,5.0,2.118959835043173,0.6595744680851063,0.48936170212765956,0.8958447801252735,1.2417854353072688
-0.6352481781997712,-0.8845608772561202,1.0690948869653991,4,0.06844036667512264,-0.6657773339760137,0.9918256130790191,7.0,0.0033831023072906233,6,0.13712879922519455,1.0,0.5,0.06666666666666665,-0.0653061224489796,0.16161724883067674,5.0,2.115577764386284,0.6595744680851063,0.3829787234042553,0.8958447801252735,1.2225704895651257
-0.7121868784126323,-0.9558791983683164,1.1094708412800598,4,0.05074993568306253,-0.6255245390075378,0.9822888283378747,10.0,0.0032123385478150896,6,0.1367020755093712,1.0,0.5,0.07755102040816331,-0.06394557823129254,0.19572138967789887,5.0,2.109786493585799,0.6595744680851063,0.3404255319148936,0.8958447801252735,1.198261066143513
-0.7144666102186797,-0.9632344613823194,1.163676069781987,4,0.03932538539615016,-0.5808882505982265,0.9836512261580381,20.0,0.0019798696750786375,6,0.13941713228061886,1.0,0.5,0.1115646258503401,-0.06258503401360549,0.23633719555093924,5.0,2.1055933309521317,0.6595744680851063,0.3404255319148936,0.8958447801252735,1.1686366227318818
-0.6904695972686823,-0.43439073490652946,1.235567384591098,4,0.036934471375310335,-0.5327111382857419,0.9754768392370572,21.0,0.002105168861417182,6,0.14656095672469804,1.0,0.3333333333333333,0.19047619047619047,-0.06258503401360549,0.2827455046448204,5.0,2.087520930397905,0.6595744680851063,0.3191489361702128,0.8958447801252735,1.1338261901127222
-0.6609667196582943,0.12455807355107912,1.3299396458876238,4,0.030282621249061933,-0.48209706739745684,0.9741144414168937,21.0,0.0014333064588372304,6,0.14452341082591974,2.0,0.3333333333333333,0.20136054421768712,-0.06190476190476191,0.33359323970591814,6.0,2.0699062402154658,0.6595744680851063,0.3191489361702128,0.8958447801252735,1.094401237358132
-0.6661345648204368,0.1398641746251304,1.452587770187687,4,0.03180006572930983,-0.4302713770743049,0.9700272479564033,21.0,0.003064719668289165,6,0.14904074657866204,3.0,0.058823529411764705,0.27755102040816326,-0.05034013605442178,0.38696909982938255,5.0,2.055459005964388,0.5957446808510638,0.3191489361702128,0.8958447801252735,1.0514125427918217
0.42154423443274447,0.1473754860348785,1.6101876480367543,4,0.04996757291559374,-0.37841205070867406,0.9713896457765667,21.0,0.014322916666666666,6,0.14944327663966803,3.0,0.022222222222222223,0.32517006802721093,-0.053061224489795944,0.440615086315338,5.0,2.0551093059276084,0.44680851063829785,0.3191489361702128,0.8835729338221875,1.0063429694296127
-0.679190541425323,0.15374039210362955,1.809803772360934,4,0.0642187859068527,-0.32750419299814204,0.9509536784741145,23.0,0.02203856749311295,6,0.15285020574338676,3.0,0.015151515151515152,0.36190476190476195,-0.06258503401360549,0.4922327016037673,6.0,2.0384793709186093,0.44680851063829785,0.3191489361702128,0.6872233929728125,0.9609691137969525
-0.6785082352378506,0.15888997675738648,2.1315470884474403,4,0.08944317133342625,-0.2782603481163421,0.9591280653950953,23.0,0.013333333333333334,6,0.1658502491154095,3.0,0.014925373134328358,0.36190476190476195,-0.061224489795918324,0.5398009485394331,6.0,2.012965793633996,0.44680851063829785,0.3191489361702128,0.46633015951726564,0.9171539831807408
-0.6735427147375366,-0.39475109761503235,2.7588669575385527,4,0.10226889041265382,-0.23111785454659944,0.944141689373297,32.0,0.013333333333333336,6,0.16585762555076963,3.0,0.0136986301369863,0.3625850340136054,-0.06394557823129254,0.5818177223372281,6.0,1.9878804114919713,0.44680851063829785,0.2127659574468085,0.23930100291017578,0.8766167806848548
-0.664934538856209,-0.3880764592317282,3.8554796643728473,4,0.12305579828967983,-0.1862922749314117,0.9373297002724795,37.0,0.05761316872427983,6,0.16846029947539318,3.0,0.0125,0.3632653061224489,-0.06666666666666665,0.6174105426486876,6.0,1.9768752518869372,0.44680851063829785,0.2127659574468085,0.196349540849375,0.8407331277760889
-0.6534119156731392,0.16743135985759244,10.327891888164395,4,0.1362514299266896,-0.14385160443956677,0.9564032697547684,46.0,0.04526748971193415,6,0.1633798548483119,3.0,0.0125,0.35918367346938784,-0.06938775510204087,0.6463147289105543,7.0,1.9499300377066202,0.44680851063829785,0.2127659574468085,0.14112623248548828,0.8104075048315058
-0.6284864252907263,-0.8997091216402984,15.389972129978243,4,0.15382192527272046,-0.1037820628268885,0.9400544959128065,46.0,0.04526748971193415,6,0.16205887058246815,3.0,0.0125,0.35510204081632657,-0.07210884353741498,0.668757950484871,7.0,1.9325938891100718,0.44680851063829785,0.2127659574468085,0.12271846303085937,0.7860362181315396
-0.5762856473443181,-0.8486682997879962,15.508639220106716,5,0.20079320059068456,-0.06603211581752665,0.9318801089918256,46.0,0.005208333333333334,6,0.15816112692666653,4.0,0.011494252873563218,0.34965986394557813,-0.08163265306122447,0.6853043554589439,7.0,1.9387080004532635,0.44680851063829785,0.2127659574468085,0.0981747704246875,0.7675538965751942
