mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
-1.0688508744537633,-0.7338809649557357,0.9004821947551341,3,0.028573273181332366,-1.035634441221067,0.94141689373297,8.0,0.0027266415838036366,6,0.11033973136528395,1.0,0.3333333333333333,0.4013605442176871,-0.36190476190476195,0.2362494518229539,6.0,2.1251303763194684,0.1276595744680851,0.6808510638297872,0.9019807032768165,1.146727910185938
-1.1053205833431594,-0.7737221240565838,0.9020581567500544,3,0.026889807077539775,-1.0593984755842372,0.946866485013624,8.0,0.002054779181223685,6,0.10877966999249006,1.0,0.3333333333333333,0.40272108843537424,-0.3204081632653061,0.23321430860172118,6.0,2.128687435553133,0.1276595744680851,0.8723404255319149,0.9019807032768165,1.150179608034801
0.164292643234905,-0.8159790225277043,0.9082168275426044,3,0.03005870801628894,-1.0762598870334121,0.9591280653950953,8.0,0.002457896622771657,6,0.11087420922683129,1.0,0.3333333333333333,0.41088435374149657,-0.22585034013605443,0.23418083963001357,6.0,2.1248214344877923,0.1276595744680851,0.851063829787234,0.9019807032768165,1.1508405115598337
0.10300306924570923,-0.8571170048633975,0.9199627702295045,3,0.03399850242804116,-1.083491338131236,0.9564032697547684,8.0,0.0015508823792887217,6,0.11019375404833733,1.0,0.3333333333333333,0.42040816326530606,-0.21020408163265308,0.23999975899414208,5.0,2.1246396197590123,0.1276595744680851,0.851063829787234,0.9019807032768165,1.148074303479269
0.02052939217327676,-0.29470076795643585,0.9383871335716726,4,0.046011841305116624,-1.0783299540320028,0.9618528610354223,11.0,0.0010469855773537575,6,0.1097256261913435,1.0,0.3333333333333333,0.41088435374149657,-0.19455782312925174,0.2513970204298031,5.0,2.115648846751025,0.1276595744680851,0.851063829787234,0.9019807032768165,1.1412884764036721
-0.044081100995822076,-0.35850477120202756,0.9646165990036468,4,0.05094310953496353,-1.0583846041312708,0.9645776566757494,11.0,0.0009630027770312639,6,0.11271709703361388,1.0,0.3333333333333333,0.41088435374149657,-0.16326530612244894,0.26883617839118834,5.0,2.111685871129879,0.1276595744680851,0.8723404255319149,0.9019807032768165,1.1300172795309795
-0.1106879285064244,-0.4222799556141684,0.9997306926579723,4,0.05541925645915567,-1.0221246117090226,0.9686648501362398,12.0,0.0008454268565797724,6,0.11776019824699996,2.0,0.3333333333333333,0.416326530612245,-0.145578231292517,0.29238203767350984,5.0,2.1099528552063056,0.1276595744680851,0.8723404255319149,0.8958447801252735,1.1140132885759548
-0.20113588964143614,-0.5094003904162753,1.0935233623228382,4,0.04386806260356854,-0.9693266330101191,0.9645776566757494,12.0,0.0012441896344073183,6,0.11769024760536548,2.0,0.25,0.41768707482993195,-0.13469387755102036,0.3216054454813646,5.0,2.099529527722805,0.1276595744680851,0.23404255319148937,0.8958447801252735,1.0933275249993293
-0.3098827955263791,-0.6140278001509341,1.2069919296006741,4,0.04276932946220704,-0.901321734042136,0.9618528610354223,15.0,0.012258878673156661,6,0.11568906831191675,3.0,0.058823529411764705,0.41224489795918373,-0.1210884353741497,0.35556924468265266,6.0,2.080197309609628,0.44680851063829785,0.3404255319148936,0.8958447801252735,1.0683539190650557
-0.4159961891141497,-0.7139651074824985,1.3412251688838155,4,0.042332059773112864,-0.8209206307755003,0.9632152588555858,24.0,0.004999999999999999,6,0.12432304652666591,3.0,0.05555555555555555,0.4068027210884353,-0.10612244897959189,0.3929160302578695,6.0,2.0725129860328746,0.44680851063829785,0.3404255319148936,0.8958447801252735,1.039818918297144
