mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
-0.5252438006190058,-0.7986267945087864,0.854800565778939,3,0.07287529102586264,-0.6897008403200613,0.9618528610354223,5.0,0.0021506334345541707,6,0.1131191793839763,1.0,0.5,-0.03673469387755102,-0.04013605442176871,0.10363260375220153,6.0,2.1221726955414435,0.1276595744680851,0.1276595744680851,0.9019807032768165,1.2474079222239112
-0.5565962618126309,-0.8284008608786135,0.8561653279678489,3,0.06161634956937552,-0.7066591841082871,0.9632152588555858,5.0,0.0029005090739902045,6,0.1134357732993214,1.0,0.5,-0.01904761904761909,-0.04761904761904767,0.1049650865743924,6.0,2.114411558135674,0.1276595744680851,0.2127659574468085,0.9019807032768165,1.2463076104362623
-0.5891805104144006,-0.3197512071640808,0.860235564665662,3,0.060996843394186144,-0.7205063890534755,0.9673024523160763,5.0,0.0018833510284185547,6,0.11415223715725865,1.0,0.5,-0.008163265306122436,-0.042176870748299344,0.10945706893507323,6.0,2.1278862921364134,0.1276595744680851,0.3191489361702128,0.9019807032768165,1.2430863915597112
-0.6227032084298603,-0.3566126415972456,0.867705207259366,3,0.05170879782624471,-0.7298915619845274,0.9618528610354223,5.0,0.002299123660185068,6,0.1153277435171672,1.0,0.5,0.00952380952380949,-0.03673469387755102,0.11782296352494938,6.0,2.1287876875544782,0.1276595744680851,0.40425531914893614,0.9019807032768165,1.2372515709517857
-0.6771868968616304,-0.41411904289134027,0.879407796822704,4,0.05335352519281458,-0.7332656365333072,0.9632152588555858,5.0,0.0025070099760683257,6,0.11696851386353858,1.0,0.5,0.020408163265306145,-0.03129251700680269,0.1308047680209091,6.0,2.1305126737767397,0.1276595744680851,0.40425531914893614,0.9019807032768165,1.2282693182229152
-0.7583517565104871,-0.4977277840530724,0.8963285665964796,4,0.06005736158901067,-0.7289783715748046,0.9673024523160763,7.0,0.003100970878591916,6,0.11894038215812283,1.0,0.5,0.039455782312925125,-0.03673469387755102,0.14910604545893583,6.0,2.1275071499351084,0.5957446808510638,0.40425531914893614,0.9019807032768165,1.2155962752065541
-0.8292977416594173,-0.5703723011569863,0.9196062660086084,4,0.045741778349169496,-0.7154508719286159,0.9659400544959128,11.0,0.0030786973447472824,6,0.12103191938332868,1.0,0.5,0.05578231292517,-0.03809523809523807,0.17329622384599028,6.0,2.1203966791481856,0.6382978723404256,0.40425531914893614,0.9019807032768165,1.1987300172042683
-0.8830812674790481,-0.6243554401994424,0.9505160249262875,4,0.0398995725411229,-0.6914248025999746,0.9632152588555858,14.0,0.003383102307290622,6,0.1202636866320373,1.0,0.5,0.06802721088435382,-0.042176870748299344,0.20369030900054522,6.0,2.110996180708784,0.6382978723404256,0.3617021276595745,0.9019807032768165,1.1772790724448847
0.09835460399732887,-0.41678552427148174,0.9904211271439973,4,0.03388241033873786,-0.6562604417405821,0.9618528610354223,17.0,0.0029617934247066205,6,0.1277206223157868,1.0,0.3333333333333333,0.15374149659863945,-0.04489795918367345,0.2402212434232372,6.0,2.101693036279178,0.6382978723404256,0.3617021276595745,0.8958447801252735,1.1510476328827282
0.09516237278798079,-0.1649759361155489,1.0750747110088363,4,0.0318927962838559,-0.6102179337031076,0.9727520435967303,17.0,0.0025922691032876474,6,0.1330493797272535,2.0,0.3333333333333333,0.20136054421768712,-0.047619047619047616,0.2823355862991623,6.0,2.089583660816841,0.6382978723404256,0.3617021276595745,0.8958447801252735,1.1201223206336366
