id,model,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,deepar,18.42211151123047,17.667495727539062,24.431903839111328,41.706939697265625,38.91344451904297,14.875946998596191,18.193042755126953,18.909923553466797,18.335067749023438,25.69878387451172,39.206634521484375,34.34418487548828,15.480857849121094,19.488525390625,17.74820327758789,18.1558780670166,25.656755447387695,39.08772659301758,35.548011779785156,16.374099731445312,18.741561889648438,18.88614273071289,19.09047508239746,26.537717819213867,38.14643859863281,34.25965881347656,16.406875610351562,18.26456069946289,18.596651077270508,18.816349029541016,26.855669021606445,37.400848388671875,33.83290100097656,17.084636688232422,18.194730758666992,19.077884674072266,19.14596176147461,27.5269718170166,37.41488265991211,34.205745697021484,17.233509063720703,17.92638397216797,18.9163875579834,19.89862823486328,26.09130859375,37.38664245605469,30.950571060180664,19.146347045898438,17.591638565063477,18.47352409362793,19.58407974243164,28.400453567504883,38.612159729003906,30.60622787475586,17.137441635131836,17.24774742126465
0,test,17.404,18.438,26.601,44.671,44.303,16.596,25.425,22.676,14.512,25.907,42.474,41.156,12.585,21.301,23.54,17.715,43.013,29.464,31.661,13.776,25.0,19.714,17.758,23.937,41.936,35.728,14.938,18.977,19.345,9.028,27.891,48.469,10.374,10.147,16.624,20.323,22.902,20.649,49.986,42.503,13.124,18.169,20.323,13.832,27.962,48.54,38.719,13.365,19.813,18.282,16.298,31.519,43.537,39.158,14.087,21.514
1,deepar,18.099647521972656,17.321258544921875,23.494810104370117,39.66350555419922,37.74623107910156,15.206988334655762,17.833890914916992,18.56254005432129,17.947284698486328,24.610246658325195,37.32645034790039,33.468055725097656,15.728950500488281,19.023937225341797,17.454936981201172,17.77681541442871,24.584339141845703,37.237056732177734,34.624671936035156,16.536548614501953,18.334558486938477,18.53844451904297,18.626680374145508,25.3647403717041,36.40119934082031,33.534454345703125,16.546100616455078,17.880023956298828,18.26873207092285,18.368867874145508,25.646469116210938,35.71440505981445,33.176002502441406,17.254714965820312,17.80318260192871,18.72527313232422,18.665163040161133,26.231285095214844,35.69039535522461,33.5294303894043,17.370685577392578,17.546024322509766,18.572471618652344,19.33977508544922,24.894624710083008,35.71134948730469,30.46184730529785,19.20587730407715,17.237621307373047,18.154394149780273,19.047128677368164,27.021730422973633,36.83479309082031,30.108142852783203,17.341249465942383,16.917726516723633
1,test,17.29357894736842,18.429052631578948,26.108,43.93926315789474,44.20526315789474,16.842894736842105,25.16542105263158,22.46563157894737,14.796947368421057,25.72352631578948,41.77136842105263,41.44842105263157,13.664315789473685,21.876105263157893,23.92268421052632,18.374421052631583,42.87352631578947,30.329263157894736,33.19084210526316,15.727263157894736,26.958,20.258526315789474,18.729157894736844,24.567315789473685,41.886,36.87747368421053,15.895000000000003,19.05905263157895,19.201052631578943,9.517315789473685,27.454631578947367,47.37400000000001,10.175578947368422,10.523684210526318,16.35773684210526,20.28494736842105,22.67305263157895,20.92721052631579,48.888,43.14968421052632,15.237157894736844,20.268,20.76605263157895,14.251210526315791,27.62484210526316,47.47931578947369,38.81968421052632,13.870684210526315,20.05915789473684,18.23578947368421,16.663526315789476,31.39742105263158,42.88584210526316,39.24526315789474,14.700894736842104,21.801894736842105
2,deepar,17.648784637451172,16.817729949951172,22.76324462890625,38.52863693237305,37.260494232177734,15.443249702453613,17.312101364135742,18.142375946044922,17.43083953857422,23.71294403076172,36.24537658691406,33.30777359008789,15.963294982910156,18.445972442626953,17.05510139465332,17.230880737304688,23.569135665893555,36.160884857177734,34.65970230102539,16.764677047729492,17.758264541625977,18.148900985717773,18.000469207763672,24.167383193969727,35.351112365722656,33.882389068603516,16.797895431518555,17.296531677246094,17.894601821899414,17.701622009277344,24.300397872924805,34.6573600769043,33.7009162902832,17.602819442749023,17.214069366455078,18.34992218017578,17.940528869628906,24.732933044433594,34.60368347167969,34.149139404296875,17.741247177124023,16.941267013549805,18.194061279296875,18.28741455078125,22.692516326904297,35.5125617980957,30.536767959594727,19.179784774780273,17.87470245361328,17.387611389160156,17.864412307739258,24.4343318939209,34.68344497680664,30.40267562866211,17.88819122314453,17.335691452026367
2,test,17.18315789473684,18.420105263157893,25.615,43.20752631578947,44.10752631578947,17.08978947368421,24.90584210526316,22.25526315789473,15.081894736842106,25.54005263157895,41.06873684210526,41.74084210526316,14.743631578947369,22.45121052631579,24.30536842105263,19.03384210526316,42.73405263157895,31.194526315789474,34.720684210526315,17.678526315789473,28.916,20.803052631578947,19.700315789473684,25.19763157894737,41.836,38.026947368421055,16.852,19.141105263157897,19.057105263157894,10.006631578947369,27.018263157894737,46.279,9.977157894736845,10.900368421052631,16.091473684210527,20.24689473684211,22.444105263157898,21.205421052631586,47.79,43.79636842105264,17.350315789473683,22.367,21.20910526315789,14.67042105263158,27.287684210526315,46.41863157894737,38.92036842105263,14.376368421052632,20.30531578947368,18.18957894736842,17.029052631578946,31.275842105263155,42.23468421052632,39.33252631578947,15.314789473684211,22.08978947368421
3,deepar,17.048547744750977,16.27109146118164,21.92388153076172,36.76588821411133,35.85304260253906,15.288888931274414,16.911354064941406,17.551042556762695,16.882577896118164,22.816041946411133,34.59619903564453,32.030662536621094,15.743163108825684,18.001323699951172,16.5190486907959,16.701801300048828,22.742517471313477,34.572025299072266,33.267433166503906,16.45803451538086,17.35388946533203,17.56536102294922,17.442415237426758,23.330036163330078,33.85676574707031,32.53451156616211,16.464128494262695,16.898582458496094,17.322486877441406,17.158424377441406,23.462202072143555,33.223670959472656,32.352725982666016,17.250511169433594,16.828195571899414,17.77417755126953,17.39824676513672,23.897418975830078,33.16925048828125,32.73469161987305,17.336179733276367,16.553058624267578,17.628578186035156,17.974308013916016,22.650400161743164,33.169063568115234,29.932048797607422,19.096574783325195,16.317781448364258,17.219770431518555,17.629772186279297,24.515853881835938,34.25785446166992,29.641443252563477,17.305416107177734,16.0076961517334
3,test,17.07273684210526,18.41115789473684,25.122,42.47578947368421,44.0097894736842,17.336684210526315,24.646263157894733,22.044894736842103,15.366842105263157,25.35657894736842,40.36610526315789,42.03326315789474,15.822947368421053,23.02631578947368,24.688052631578948,19.693263157894734,42.59457894736842,32.059789473684205,36.25052631578947,19.62978947368421,30.873999999999995,21.34757894736842,20.671473684210525,25.82794736842105,41.786,39.17642105263158,17.809,19.22315789473684,18.91315789473684,10.495947368421051,26.581894736842106,45.184,9.778736842105264,11.277052631578949,15.825210526315786,20.20884210526316,22.215157894736844,21.483631578947367,46.69199999999999,44.44305263157895,19.463473684210527,24.466,21.65215789473684,15.089631578947367,26.95052631578947,45.35794736842105,39.02105263157894,14.882052631578947,20.551473684210524,18.14336842105263,17.39457894736842,31.15426315789473,41.58352631578947,39.419789473684204,15.928684210526312,22.377684210526315
4,deepar,16.406723022460938,15.43907356262207,21.2080078125,35.126583099365234,33.30281066894531,16.694063186645508,16.36416244506836,17.476734161376953,16.13433265686035,22.361265182495117,32.799644470214844,31.670759201049805,16.64223861694336,15.8795166015625,17.34795570373535,15.831104278564453,22.530881881713867,33.04084777832031,32.69901657104492,16.249696731567383,17.215085983276367,16.450586318969727,15.403951644897461,21.4525146484375,32.74653625488281,33.319435119628906,15.838736534118652,16.249088287353516,17.113269805908203,15.96889877319336,21.30606460571289,33.30906677246094,31.874649047851562,16.971010208129883,16.188011169433594,17.206806182861328,16.235654830932617,21.411270141601562,31.905366897583008,31.43146514892578,17.153400421142578,15.835104942321777,16.54126739501953,16.342357635498047,21.932058334350586,33.25004577636719,33.20762634277344,19.293109893798828,16.55353355407715,17.04256248474121,16.248170852661133,22.094776153564453,31.468969345092773,32.1180419921875,19.443103790283203,15.960566520690918
4,test,16.962315789473685,18.40221052631579,24.629,41.74405263157895,43.91205263157895,17.583578947368423,24.38668421052632,21.83452631578947,15.651789473684213,25.173105263157893,39.66347368421053,42.32568421052631,16.902263157894737,23.60142105263158,25.070736842105266,20.352684210526316,42.45510526315789,32.92505263157894,37.78036842105264,21.58105263157895,32.832,21.89210526315789,21.64263157894737,26.45826315789473,41.736,40.3258947368421,18.766,19.30521052631579,18.76921052631579,10.985263157894735,26.145526315789475,44.089,9.580315789473683,11.653736842105264,15.558947368421052,20.17078947368421,21.986210526315787,21.76184210526316,45.594,45.08973684210526,21.57663157894737,26.565,22.09521052631579,15.508842105263158,26.613368421052638,44.29726315789474,39.121736842105264,15.387736842105264,20.797631578947367,18.09715789473684,17.760105263157893,31.03268421052632,40.93236842105263,39.50705263157895,16.54257894736842,22.665578947368424
