S2T_0,S2T_1,S2T_2,S2T_3,S2T_4,S2T_5,S2T_6,S2T_7,S2T_8,S2T_9,S2T_10,S2T_11,S2T_12,S2T_13,S2T_14,S2T_15,S2T_16,S2T_17,S2T_18,S2T_19
11.621,11.621736842105264,11.622473684210528,11.62321052631579,11.623947368421053,11.624684210526318,11.625421052631578,11.626157894736842,11.626894736842106,11.62763157894737,11.628368421052631,11.629105263157895,11.629842105263158,11.63057894736842,11.631315789473684,11.632052631578947,11.63278947368421,11.633526315789474,11.634263157894736,11.635
13.294,13.151526315789473,13.009052631578948,12.86657894736842,12.724105263157895,12.58163157894737,12.43915789473684,12.296684210526315,12.15421052631579,12.011736842105265,11.869263157894736,11.72678947368421,11.584315789473685,11.44184210526316,11.29936842105263,11.156894736842105,11.014421052631578,10.871947368421054,10.729473684210525,10.587
27.452,26.668789473684214,25.885578947368423,25.10236842105263,24.319157894736843,23.535947368421056,22.752736842105264,21.969526315789473,21.186315789473685,20.403105263157897,19.619894736842106,18.836684210526315,18.053473684210527,17.27026315789474,16.487052631578948,15.703842105263156,14.920631578947368,14.13742105263158,13.35421052631579,12.571
33.844,32.98468421052632,32.125368421052634,31.266052631578948,30.406736842105264,29.547421052631584,28.688105263157894,27.82878947368421,26.969473684210527,26.110157894736844,25.25084210526316,24.391526315789474,23.53221052631579,22.672894736842107,21.81357894736842,20.954263157894736,20.094947368421053,19.23563157894737,18.376315789473683,17.517
32.242,31.823526315789472,31.405052631578947,30.986578947368415,30.568105263157893,30.149631578947368,29.731157894736842,29.312684210526314,28.89421052631579,28.475736842105263,28.057263157894738,27.63878947368421,27.220315789473684,26.801842105263162,26.38336842105263,25.964894736842105,25.54642105263158,25.12794736842105,24.709473684210526,24.291
14.116,14.154789473684211,14.19357894736842,14.23236842105263,14.271157894736842,14.309947368421053,14.348736842105264,14.387526315789472,14.426315789473684,14.465105263157895,14.503894736842106,14.542684210526316,14.581473684210525,14.620263157894737,14.659052631578948,14.697842105263156,14.736631578947367,14.775421052631579,14.814210526315788,14.853
18.084,18.007894736842108,17.931789473684212,17.855684210526313,17.77957894736842,17.70347368421053,17.62736842105263,17.551263157894738,17.475157894736842,17.39905263157895,17.322947368421055,17.24684210526316,17.170736842105264,17.09463157894737,17.018526315789476,16.94242105263158,16.866315789473685,16.79021052631579,16.714105263157897,16.638
15.122,15.019789473684211,14.91757894736842,14.81536842105263,14.713157894736842,14.610947368421053,14.508736842105263,14.406526315789472,14.304315789473684,14.202105263157897,14.099894736842106,13.997684210526316,13.895473684210526,13.793263157894737,13.691052631578946,13.588842105263158,13.486631578947367,13.384421052631579,13.28221052631579,13.18
17.744,17.45905263157895,17.174105263157895,16.88915789473684,16.60421052631579,16.31926315789474,16.034315789473684,15.749368421052631,15.464421052631579,15.179473684210528,14.894526315789474,14.609578947368421,14.324631578947368,14.039684210526318,13.754736842105263,13.46978947368421,13.184842105263158,12.899894736842105,12.614947368421053,12.33
31.222,30.33284210526316,29.443684210526317,28.554526315789474,27.665368421052634,26.776210526315793,25.88705263157895,24.997894736842106,24.108736842105262,23.219578947368426,22.33042105263158,21.44126315789474,20.552105263157895,19.662947368421055,18.77378947368421,17.884631578947367,16.995473684210527,16.106315789473687,15.217157894736843,14.328
