S2T_0,S2T_1,S2T_2,S2T_3,S2T_4,S2T_5,S2T_6,S2T_7,S2T_8,S2T_9,S2T_10,S2T_11,S2T_12,S2T_13,S2T_14,S2T_15,S2T_16,S2T_17,S2T_18,S2T_19
10.547,10.604263157894737,10.661526315789475,10.718789473684211,10.776052631578947,10.833315789473685,10.890578947368422,10.947842105263158,11.005105263157894,11.062368421052632,11.119631578947368,11.176894736842105,11.234157894736843,11.291421052631579,11.348684210526315,11.405947368421053,11.46321052631579,11.520473684210527,11.577736842105262,11.635
14.519,14.312052631578947,14.105105263157895,13.89815789473684,13.691210526315789,13.484263157894738,13.277315789473686,13.070368421052631,12.863421052631578,12.656473684210527,12.449526315789473,12.242578947368422,12.035631578947369,11.828684210526315,11.621736842105262,11.414789473684209,11.207842105263158,11.000894736842106,10.793947368421053,10.587
21.817,21.330368421052633,20.843736842105262,20.357105263157894,19.870473684210527,19.38384210526316,18.89721052631579,18.41057894736842,17.923947368421054,17.437315789473686,16.950684210526315,16.464052631578948,15.97742105263158,15.49078947368421,15.004157894736842,14.517526315789473,14.030894736842106,13.544263157894738,13.057631578947367,12.571
27.262,26.749105263157894,26.23621052631579,25.723315789473684,25.210421052631578,24.697526315789478,24.184631578947368,23.67173684210526,23.158842105263158,22.645947368421055,22.13305263157895,21.620157894736842,21.107263157894735,20.594368421052632,20.081473684210525,19.568578947368422,19.055684210526316,18.54278947368421,18.029894736842103,17.517
30.024,29.722263157894737,29.420526315789473,29.11878947368421,28.81705263157895,28.515315789473686,28.213578947368422,27.911842105263155,27.610105263157898,27.308368421052634,27.00663157894737,26.704894736842107,26.403157894736843,26.10142105263158,25.799684210526316,25.497947368421052,25.196210526315788,24.894473684210524,24.592736842105264,24.291
16.294,16.218157894736844,16.142315789473685,16.066473684210525,15.990631578947369,15.914789473684213,15.838947368421053,15.763105263157895,15.687263157894737,15.61142105263158,15.535578947368421,15.459736842105263,15.383894736842105,15.30805263157895,15.23221052631579,15.15636842105263,15.080526315789474,15.004684210526316,14.928842105263158,14.853
16.123,16.150105263157897,16.17721052631579,16.204315789473686,16.231421052631582,16.258526315789474,16.285631578947367,16.312736842105263,16.33984210526316,16.366947368421055,16.39405263157895,16.421157894736844,16.448263157894736,16.475368421052632,16.50247368421053,16.529578947368424,16.556684210526317,16.583789473684213,16.61089473684211,16.638
10.836,10.959368421052632,11.082736842105263,11.206105263157895,11.329473684210527,11.452842105263159,11.576210526315789,11.699578947368419,11.822947368421051,11.946315789473685,12.069684210526315,12.193052631578947,12.31642105263158,12.439789473684211,12.563157894736841,12.686526315789473,12.809894736842104,12.933263157894736,13.05663157894737,13.18
16.268,16.060736842105264,15.853473684210527,15.64621052631579,15.438947368421053,15.231684210526318,15.02442105263158,14.817157894736843,14.609894736842104,14.40263157894737,14.195368421052631,13.988105263157895,13.780842105263158,13.573578947368421,13.366315789473685,13.159052631578948,12.951789473684212,12.744526315789473,12.537263157894737,12.33
27.486,26.793473684210525,26.100947368421053,25.408421052631574,24.715894736842106,24.023368421052634,23.33084210526316,22.63831578947368,21.94578947368421,21.25326315789474,20.560736842105264,19.86821052631579,19.175684210526313,18.48315789473684,17.79063157894737,17.098105263157894,16.40557894736842,15.713052631578948,15.020526315789475,14.328
33.759,33.11373684210527,32.46847368421052,31.823210526315787,31.177947368421055,30.532684210526316,29.88742105263158,29.242157894736838,28.596894736842103,27.95163157894737,27.306368421052632,26.661105263157893,26.015842105263157,25.370578947368422,24.725315789473683,24.080052631578944,23.43478947368421,22.789526315789473,22.144263157894734,21.499
37.165,36.51800000000001,35.870999999999995,35.224,34.577,33.93,33.283,32.635999999999996,31.989,31.342000000000002,30.695,30.048000000000002,29.401,28.753999999999998,28.107,27.459999999999997,26.813,26.166,25.519,24.872
12.257,12.576368421052631,12.895736842105263,13.215105263157895,13.534473684210527,13.853842105263158,14.173210526315788,14.49257894736842,14.811947368421052,15.131315789473684,15.450684210526315,15.770052631578949,16.08942105263158,16.40878947368421,16.728157894736842,17.047526315789472,17.366894736842106,17.686263157894736,18.005631578947366,18.325
22.238,22.562368421052632,22.886736842105265,23.21110526315789,23.535473684210523,23.85984210526316,24.184210526315788,24.50857894736842,24.832947368421053,25.157315789473685,25.481684210526314,25.806052631578947,26.130421052631576,26.454789473684208,26.77915789473684,27.103526315789473,27.427894736842106,27.752263157894735,28.07663157894737,28.401
14.019,14.449263157894737,14.879526315789473,15.309789473684209,15.740052631578948,16.170315789473683,16.60057894736842,17.030842105263154,17.461105263157894,17.891368421052633,18.32163157894737,18.751894736842104,19.18215789473684,19.61242105263158,20.042684210526314,20.472947368421053,20.90321052631579,21.333473684210524,21.763736842105263,22.194
