S2T_0,S2T_1,S2T_2,S2T_3,S2T_4,S2T_5,S2T_6,S2T_7,S2T_8,S2T_9,S2T_10,S2T_11,S2T_12,S2T_13,S2T_14,S2T_15,S2T_16,S2T_17,S2T_18,S2T_19
14.201,14.065947368421053,13.930894736842106,13.795842105263159,13.660789473684211,13.525736842105264,13.390684210526317,13.255631578947368,13.120578947368422,12.985526315789475,12.850473684210527,12.71542105263158,12.580368421052633,12.445315789473685,12.310263157894736,12.17521052631579,12.040157894736844,11.905105263157896,11.770052631578947,11.635
7.129,7.311,7.493,7.674999999999999,7.856999999999999,8.039,8.221,8.402999999999999,8.584999999999999,8.767,8.949,9.131,9.312999999999999,9.495,9.677,9.858999999999998,10.040999999999999,10.223,10.405,10.587
24.901,24.252052631578948,23.603105263157893,22.95415789473684,22.30521052631579,21.656263157894738,21.007315789473683,20.35836842105263,19.709421052631576,19.06047368421053,18.411526315789473,17.76257894736842,17.11363157894737,16.464684210526315,15.815736842105263,15.16678947368421,14.517842105263158,13.868894736842106,13.219947368421053,12.571
26.261,25.80078947368421,25.34057894736842,24.88036842105263,24.42015789473684,23.959947368421055,23.49973684210526,23.039526315789473,22.579315789473682,22.119105263157895,21.658894736842104,21.198684210526316,20.738473684210526,20.278263157894738,19.818052631578947,19.357842105263156,18.89763157894737,18.437421052631578,17.977210526315787,17.517
32.894,32.44121052631579,31.988421052631576,31.535631578947363,31.082842105263158,30.63005263157895,30.177263157894735,29.724473684210523,29.271684210526317,28.818894736842108,28.366105263157895,27.913315789473685,27.460526315789473,27.007736842105267,26.554947368421054,26.10215789473684,25.649368421052632,25.196578947368423,24.74378947368421,24.291
7.526,7.911631578947369,8.297263157894736,8.682894736842105,9.068526315789473,9.454157894736841,9.83978947368421,10.225421052631578,10.611052631578946,10.996684210526315,11.382315789473683,11.767947368421053,12.153578947368421,12.539210526315788,12.924842105263158,13.310473684210525,13.696105263157893,14.081736842105261,14.467368421052631,14.853
13.62,13.77884210526316,13.937684210526315,14.096526315789472,14.25536842105263,14.414210526315792,14.573052631578946,14.731894736842104,14.890736842105262,15.049578947368422,15.20842105263158,15.367263157894737,15.526105263157895,15.684947368421053,15.843789473684211,16.00263157894737,16.161473684210527,16.320315789473685,16.479157894736844,16.638
10.303,10.45442105263158,10.605842105263159,10.757263157894737,10.908684210526316,11.060105263157896,11.211526315789474,11.362947368421052,11.51436842105263,11.665789473684212,11.81721052631579,11.96863157894737,12.120052631578947,12.271473684210527,12.422894736842105,12.574315789473685,12.725736842105261,12.877157894736841,13.028578947368421,13.18
13.96,13.874210526315792,13.788421052631579,13.702631578947368,13.616842105263158,13.53105263157895,13.445263157894736,13.359473684210526,13.273684210526316,13.187894736842107,13.102105263157895,13.016315789473683,12.930526315789475,12.844736842105263,12.758947368421053,12.673157894736843,12.587368421052632,12.50157894736842,12.41578947368421,12.33
25.014,24.451578947368425,23.88915789473684,23.326736842105262,22.764315789473685,22.201894736842107,21.639473684210525,21.077052631578944,20.514631578947366,19.952210526315792,19.38978947368421,18.827368421052633,18.26494736842105,17.702526315789473,17.140105263157892,16.577684210526314,16.015263157894736,15.452842105263159,14.890421052631579,14.328
37.231,36.403,35.574999999999996,34.747,33.919,33.091,32.263,31.435,30.607,29.779000000000003,28.951,28.122999999999998,27.295,26.467,25.639000000000003,24.811,23.982999999999997,23.155,22.326999999999998,21.499
36.99,36.352210526315794,35.71442105263158,35.07663157894737,34.43884210526316,33.80105263157895,33.16326315789474,32.525473684210525,31.887684210526317,31.24989473684211,30.612105263157893,29.974315789473685,29.336526315789474,28.698736842105262,28.060947368421054,27.42315789473684,26.78536842105263,26.147578947368423,25.509789473684208,24.872
10.629,11.034052631578948,11.439105263157895,11.844157894736842,12.249210526315789,12.654263157894736,13.059315789473683,13.46436842105263,13.869421052631578,14.274473684210527,14.679526315789474,15.08457894736842,15.489631578947368,15.894684210526314,16.29973684210526,16.704789473684208,17.10984210526316,17.514894736842106,17.91994736842105,18.325
17.63,18.196894736842104,18.76378947368421,19.330684210526314,19.89757894736842,20.464473684210525,21.03136842105263,21.598263157894735,22.165157894736844,22.73205263157895,23.29894736842105,23.865842105263155,24.43273684210526,24.999631578947366,25.566526315789474,26.13342105263158,26.700315789473684,27.267210526315786,27.834105263157895,28.401
14.243,14.661473684210527,15.079947368421053,15.498421052631578,15.916894736842107,16.33536842105263,16.753842105263157,17.172315789473682,17.59078947368421,18.009263157894736,18.42773684210526,18.84621052631579,19.264684210526315,19.68315789473684,20.101631578947366,20.520105263157895,20.93857894736842,21.357052631578945,21.775526315789474,22.194
11.494,12.145894736842106,12.79778947368421,13.449684210526314,14.10157894736842,14.753473684210526,15.405368421052632,16.057263157894738,16.70915789473684,17.361052631578946,18.012947368421052,18.66484210526316,19.316736842105264,19.968631578947367,20.620526315789473,21.27242105263158,21.92431578947368,22.576210526315787,23.228105263157893,23.88
38.152,37.73873684210527,37.32547368421053,36.91221052631579,36.49894736842106,36.08568421052632,35.67242105263158,35.259157894736845,34.845894736842105,34.43263157894737,34.01936842105263,33.6061052631579,33.19284210526315,32.77957894736842,32.36631578947369,31.95305263157895,31.53978947368421,31.126526315789476,30.713263157894737,30.3
23.951,24.247894736842106,24.54478947368421,24.841684210526314,25.138578947368423,25.43547368421053,25.732368421052634,26.029263157894732,26.32615789473684,26.62305263157895,26.919947368421052,27.216842105263154,27.51373684210526,27.810631578947365,28.10752631578947,28.404421052631577,28.701315789473682,28.998210526315788,29.295105263157893,29.592
