S2T_0,S2T_1,S2T_2,S2T_3,S2T_4,S2T_5,S2T_6,S2T_7,S2T_8,S2T_9,S2T_10,S2T_11,S2T_12,S2T_13,S2T_14,S2T_15,S2T_16,S2T_17,S2T_18,S2T_19
11.536,11.541210526315789,11.54642105263158,11.551631578947367,11.556842105263158,11.562052631578947,11.567263157894736,11.572473684210525,11.577684210526316,11.582894736842105,11.588105263157894,11.593315789473683,11.598526315789474,11.603736842105263,11.608947368421052,11.614157894736842,11.619368421052632,11.624578947368422,11.629789473684209,11.635
14.002,13.822263157894737,13.642526315789475,13.462789473684209,13.283052631578947,13.103315789473685,12.923578947368423,12.743842105263157,12.564105263157895,12.384368421052631,12.204631578947367,12.024894736842105,11.845157894736843,11.66542105263158,11.485684210526315,11.305947368421052,11.126210526315788,10.946473684210527,10.766736842105262,10.587
19.572,19.203526315789475,18.835052631578947,18.46657894736842,18.098105263157894,17.72963157894737,17.36115789473684,16.992684210526313,16.62421052631579,16.255736842105264,15.887263157894736,15.51878947368421,15.150315789473684,14.781842105263157,14.413368421052631,14.044894736842103,13.676421052631579,13.307947368421054,12.939473684210526,12.571
31.25,30.52721052631579,29.80442105263158,29.081631578947366,28.358842105263157,27.63605263157895,26.913263157894736,26.190473684210524,25.467684210526315,24.744894736842106,24.022105263157897,23.29931578947368,22.576526315789472,21.853736842105263,21.130947368421054,20.408157894736842,19.68536842105263,18.96257894736842,18.23978947368421,17.517
26.474,26.359105263157893,26.24421052631579,26.129315789473683,26.01442105263158,25.899526315789476,25.78463157894737,25.669736842105262,25.554842105263155,25.439947368421052,25.32505263157895,25.210157894736845,25.09526315789474,24.98036842105263,24.865473684210524,24.75057894736842,24.635684210526314,24.52078947368421,24.405894736842104,24.291
15.023,15.014052631578947,15.005105263157894,14.996157894736841,14.987210526315788,14.978263157894737,14.969315789473683,14.96036842105263,14.951421052631579,14.942473684210526,14.933526315789473,14.92457894736842,14.91563157894737,14.906684210526315,14.897736842105264,14.88878947368421,14.879842105263156,14.870894736842104,14.861947368421053,14.853
13.279,13.455789473684211,13.632578947368422,13.809368421052632,13.986157894736841,14.162947368421055,14.339736842105264,14.516526315789474,14.693315789473685,14.870105263157896,15.046894736842106,15.223684210526317,15.400473684210526,15.577263157894738,15.754052631578947,15.93084210526316,16.10763157894737,16.28442105263158,16.461210526315792,16.638
11.38,11.474736842105264,11.569473684210527,11.66421052631579,11.758947368421053,11.853684210526316,11.948421052631579,12.043157894736842,12.137894736842105,12.23263157894737,12.327368421052633,12.422105263157896,12.516842105263157,12.611578947368422,12.706315789473683,12.801052631578948,12.895789473684209,12.990526315789474,13.085263157894737,13.18
14.172,14.07505263157895,13.978105263157895,13.881157894736843,13.784210526315789,13.687263157894739,13.590315789473683,13.493368421052631,13.396421052631581,13.299473684210527,13.202526315789473,13.105578947368421,13.00863157894737,12.911684210526317,12.814736842105264,12.717789473684212,12.620842105263158,12.523894736842106,12.426947368421052,12.33
23.498,23.015368421052635,22.532736842105265,22.050105263157896,21.567473684210526,21.08484210526316,20.60221052631579,20.11957894736842,19.636947368421055,19.154315789473685,18.671684210526315,18.189052631578946,17.706421052631576,17.223789473684214,16.74115789473684,16.258526315789474,15.775894736842105,15.293263157894737,14.810631578947369,14.328
41.142,40.10815789473685,39.07431578947369,38.04047368421053,37.00663157894737,35.972789473684216,34.938947368421054,33.90510526315789,32.87126315789474,31.837421052631584,30.803578947368422,29.769736842105267,28.735894736842106,27.70205263157895,26.66821052631579,25.63436842105263,24.600526315789473,23.566684210526315,22.532842105263157,21.499
31.293,30.955052631578948,30.617105263157892,30.279157894736837,29.941210526315786,29.60326315789474,29.265315789473686,28.92736842105263,28.58942105263158,28.251473684210527,27.913526315789476,27.57557894736842,27.23763157894737,26.899684210526317,26.56173684210526,26.223789473684207,25.88584210526316,25.547894736842107,25.20994736842105,24.872
15.278,15.438368421052633,15.598736842105264,15.759105263157895,15.919473684210526,16.079842105263157,16.24021052631579,16.40057894736842,16.560947368421054,16.721315789473685,16.881684210526316,17.042052631578947,17.20242105263158,17.36278947368421,17.52315789473684,17.68352631578947,17.843894736842106,18.004263157894737,18.16463157894737,18.325
15.901,16.558894736842106,17.21678947368421,17.874684210526315,18.53257894736842,19.190473684210527,19.84836842105263,20.506263157894736,21.164157894736842,21.82205263157895,22.47994736842105,23.137842105263157,23.79573684210526,24.453631578947366,25.111526315789472,25.769421052631582,26.427315789473685,27.085210526315787,27.743105263157894,28.401
16.185,16.501263157894737,16.817526315789472,17.133789473684207,17.450052631578945,17.766315789473683,18.082578947368418,18.398842105263157,18.715105263157895,19.031368421052633,19.347631578947368,19.663894736842103,19.98015789473684,20.29642105263158,20.612684210526314,20.928947368421053,21.245210526315788,21.561473684210526,21.877736842105264,22.194
15.094,15.556421052631578,16.018842105263158,16.481263157894738,16.943684210526314,17.406105263157897,17.868526315789474,18.33094736842105,18.79336842105263,19.25578947368421,19.718210526315787,20.18063157894737,20.643052631578946,21.105473684210523,21.567894736842106,22.030315789473683,22.492736842105263,22.95515789473684,23.41757894736842,23.88
38.747,38.30242105263158,37.85784210526316,37.41326315789473,36.96868421052632,36.5241052631579,36.07952631578947,35.63494736842105,35.19036842105263,34.74578947368421,34.30121052631579,33.85663157894737,33.412052631578945,32.96747368421053,32.522894736842105,32.078315789473685,31.633736842105264,31.189157894736844,30.74457894736842,30.3
25.468,25.685052631578948,25.902105263157896,26.11915789473684,26.33621052631579,26.553263157894737,26.770315789473685,26.98736842105263,27.204421052631577,27.421473684210525,27.638526315789473,27.85557894736842,28.072631578947366,28.289684210526314,28.506736842105262,28.72378947368421,28.940842105263158,29.157894736842103,29.37494736842105,29.592
29.946,30.981315789473687,32.01663157894737,33.051947368421054,34.08726315789474,35.122578947368424,36.1578947368421,37.19321052631579,38.22852631578947,39.26384210526316,40.299157894736844,41.33447368421052,42.36978947368421,43.40510526315789,44.44042105263158,45.47573684210526,46.51105263157894,47.54636842105263,48.58168421052631,49.617
13.081,14.166315789473686,15.251631578947368,16.33694736842105,17.422263157894736,18.507578947368422,19.592894736842105,20.678210526315787,21.763526315789473,22.84884210526316,23.934157894736842,25.019473684210524,26.104789473684207,27.190105263157893,28.275421052631575,29.360736842105265,30.446052631578944,31.531368421052626,32.616684210526316,33.702
11.154,12.286263157894737,13.418526315789475,14.550789473684212,15.683052631578947,16.815315789473686,17.94757894736842,19.079842105263157,20.212105263157895,21.344368421052632,22.47663157894737,23.608894736842107,24.741157894736844,25.873421052631578,27.00568421052632,28.137947368421052,29.27021052631579,30.402473684210523,31.534736842105264,32.667
17.659,18.797263157894736,19.935526315789474,21.073789473684208,22.21205263157895,23.350315789473683,24.48857894736842,25.626842105263158,26.765105263157892,27.903368421052633,29.041631578947367,30.179894736842105,31.318157894736842,32.456421052631576,33.59468421052632,34.73294736842106,35.87121052631579,37.009473684210526,38.14773684210527,39.286
12.401,13.374421052631579,14.347842105263158,15.321263157894737,16.294684210526317,17.268105263157896,18.241526315789475,19.21494736842105,20.18836842105263,21.16178947368421,22.13521052631579,23.10863157894737,24.082052631578946,25.055473684210526,26.028894736842105,27.002315789473684,27.975736842105263,28.949157894736842,29.92257894736842,30.896
18.849,19.242842105263158,19.63668421052632,20.030526315789473,20.42436842105263,20.81821052631579,21.21205263157895,21.605894736842103,21.999736842105264,22.39357894736842,22.78742105263158,23.181263157894737,23.575105263157898,23.968947368421052,24.36278947368421,24.75663157894737,25.150473684210528,25.544315789473686,25.93815789473684,26.332
28.203,28.313368421052633,28.423736842105264,28.534105263157894,28.644473684210524,28.754842105263158,28.86521052631579,28.97557894736842,29.085947368421053,29.196315789473687,29.306684210526317,29.417052631578947,29.527421052631578,29.63778947368421,29.748157894736842,29.858526315789476,29.968894736842103,30.079263157894736,30.189631578947367,30.3
21.499,21.613894736842106,21.72878947368421,21.843684210526312,21.95857894736842,22.073473684210526,22.18836842105263,22.303263157894733,22.418157894736844,22.533052631578947,22.64794736842105,22.762842105263154,22.877736842105264,22.992631578947368,23.10752631578947,23.222421052631578,23.337315789473685,23.45221052631579,23.567105263157895,23.682
