S2T_0,S2T_1,S2T_2,S2T_3,S2T_4,S2T_5,S2T_6,S2T_7,S2T_8,S2T_9,S2T_10,S2T_11,S2T_12,S2T_13,S2T_14,S2T_15,S2T_16,S2T_17,S2T_18,S2T_19
2.891,3.3512105263157896,3.8114210526315793,4.2716315789473684,4.7318421052631585,5.192052631578948,5.652263157894737,6.112473684210526,6.572684210526315,7.032894736842104,7.4931052631578945,7.953315789473685,8.413526315789474,8.873736842105263,9.333947368421052,9.794157894736843,10.254368421052632,10.71457894736842,11.174789473684209,11.635
12.358,12.26478947368421,12.171578947368422,12.07836842105263,11.985157894736844,11.891947368421054,11.798736842105264,11.705526315789474,11.612315789473683,11.519105263157895,11.425894736842105,11.332684210526317,11.239473684210527,11.146263157894737,11.053052631578947,10.959842105263156,10.866631578947368,10.77342105263158,10.68021052631579,10.587
16.383,16.182368421052633,15.981736842105262,15.781105263157892,15.580473684210524,15.379842105263158,15.179210526315789,14.978578947368419,14.777947368421051,14.577315789473683,14.376684210526316,14.176052631578948,13.975421052631578,13.774789473684208,13.574157894736842,13.373526315789473,13.172894736842105,12.972263157894737,12.771631578947368,12.571
30.159,29.49363157894737,28.828263157894735,28.1628947368421,27.49752631578947,26.832157894736845,26.166789473684208,25.501421052631578,24.836052631578948,24.170684210526318,23.505315789473684,22.83994736842105,22.17457894736842,21.50921052631579,20.843842105263157,20.178473684210523,19.513105263157893,18.847736842105263,18.18236842105263,17.517
31.179,30.816473684210525,30.45394736842105,30.091421052631574,29.728894736842104,29.36636842105263,29.003842105263157,28.64131578947368,28.278789473684206,27.916263157894736,27.553736842105263,27.19121052631579,26.828684210526315,26.466157894736845,26.103631578947365,25.741105263157895,25.37857894736842,25.016052631578948,24.653526315789474,24.291
19.813,19.551947368421054,19.2908947368421,19.029842105263157,18.76878947368421,18.507736842105263,18.246684210526315,17.985631578947366,17.72457894736842,17.463526315789473,17.202473684210524,16.94142105263158,16.68036842105263,16.419315789473686,16.158263157894737,15.897210526315789,15.636157894736842,15.375105263157895,15.114052631578947,14.853
17.489,17.444210526315793,17.39942105263158,17.35463157894737,17.309842105263158,17.26505263157895,17.22026315789474,17.175473684210527,17.13068421052632,17.085894736842107,17.041105263157895,16.996315789473684,16.951526315789472,16.906736842105264,16.861947368421053,16.817157894736845,16.772368421052633,16.72757894736842,16.682789473684213,16.638
8.716,8.950947368421053,9.185894736842105,9.420842105263157,9.655789473684209,9.890736842105262,10.125684210526316,10.360631578947366,10.59557894736842,10.830526315789474,11.065473684210527,11.30042105263158,11.535368421052631,11.770315789473683,12.005263157894735,12.240210526315789,12.47515789473684,12.710105263157894,12.945052631578948,13.18
15.505,15.337894736842108,15.170789473684211,15.003684210526316,14.836578947368421,14.669473684210528,14.502368421052632,14.335263157894737,14.168157894736844,14.001052631578949,13.833947368421054,13.666842105263157,13.499736842105264,13.33263157894737,13.165526315789474,12.99842105263158,12.831315789473685,12.66421052631579,12.497105263157895,12.33
21.485,21.108315789473686,20.73163157894737,20.35494736842105,19.978263157894737,19.601578947368424,19.224894736842103,18.84821052631579,18.471526315789475,18.094842105263158,17.71815789473684,17.341473684210527,16.96478947368421,16.588105263157896,16.21142105263158,15.834736842105261,15.458052631578946,15.081368421052632,14.704684210526317,14.328
35.289,34.56321052631579,33.837421052631576,33.11163157894737,32.38584210526316,31.66005263157895,30.934263157894737,30.208473684210524,29.482684210526315,28.756894736842106,28.031105263157897,27.305315789473685,26.579526315789472,25.853736842105263,25.127947368421054,24.402157894736842,23.67636842105263,22.95057894736842,22.22478947368421,21.499
47.491,46.300526315789476,45.110052631578945,43.91957894736842,42.72910526315789,41.538631578947374,40.348157894736836,39.15768421052631,37.96721052631579,36.776736842105265,35.586263157894734,34.39578947368421,33.20531578947369,32.014842105263156,30.824368421052633,29.6338947368421,28.443421052631578,27.252947368421054,26.062473684210527,24.872
10.062,10.496894736842105,10.93178947368421,11.366684210526316,11.801578947368421,12.236473684210527,12.67136842105263,13.106263157894736,13.541157894736841,13.976052631578947,14.410947368421052,14.84584210526316,15.280736842105263,15.715631578947367,16.150526315789474,16.585421052631578,17.020315789473685,17.45521052631579,17.890105263157892,18.325
18.807,19.311947368421052,19.816894736842105,20.321842105263155,20.826789473684208,21.33173684210526,21.836684210526315,22.341631578947364,22.84657894736842,23.351526315789474,23.856473684210524,24.361421052631577,24.866368421052627,25.371315789473684,25.876263157894734,26.38121052631579,26.88615789473684,27.391105263157893,27.896052631578947,28.401
14.243,14.661473684210527,15.079947368421053,15.498421052631578,15.916894736842107,16.33536842105263,16.753842105263157,17.172315789473682,17.59078947368421,18.009263157894736,18.42773684210526,18.84621052631579,19.264684210526315,19.68315789473684,20.101631578947366,20.520105263157895,20.93857894736842,21.357052631578945,21.775526315789474,22.194
20.266,20.45621052631579,20.646421052631577,20.83663157894737,21.026842105263157,21.217052631578944,21.407263157894736,21.597473684210524,21.787684210526315,21.977894736842103,22.168105263157894,22.358315789473686,22.548526315789474,22.73873684210526,22.928947368421053,23.11915789473684,23.309368421052632,23.49957894736842,23.689789473684208,23.88
28.26,28.367368421052635,28.474736842105266,28.582105263157896,28.689473684210526,28.79684210526316,28.90421052631579,29.01157894736842,29.118947368421054,29.226315789473688,29.333684210526318,29.44105263157895,29.54842105263158,29.655789473684212,29.763157894736842,29.870526315789476,29.977894736842103,30.085263157894737,30.192631578947367,30.3
31.93,31.806947368421053,31.683894736842106,31.560842105263156,31.437789473684212,31.314736842105262,31.19168421052631,31.068631578947365,30.945578947368418,30.822526315789474,30.699473684210524,30.576421052631577,30.45336842105263,30.33031578947368,30.207263157894737,30.084210526315786,29.96115789473684,29.838105263157892,29.715052631578946,29.592
34.85,35.62721052631579,36.40442105263158,37.18163157894737,37.95884210526316,38.73605263157895,39.513263157894734,40.290473684210525,41.067684210526316,41.84489473684211,42.62210526315789,43.39931578947368,44.176526315789474,44.95373684210526,45.730947368421056,46.50815789473684,47.28536842105263,48.062578947368415,48.839789473684206,49.617
6.335,7.775368421052631,9.215736842105262,10.656105263157894,12.096473684210526,13.536842105263158,14.977210526315787,16.41757894736842,17.85794736842105,19.298315789473683,20.738684210526316,22.179052631578948,23.619421052631576,25.05978947368421,26.50015789473684,27.940526315789473,29.3808947368421,30.82126315789473,32.261631578947366,33.702
