S2T_0,S2T_1,S2T_2,S2T_3,S2T_4,S2T_5,S2T_6,S2T_7,S2T_8,S2T_9,S2T_10,S2T_11,S2T_12,S2T_13,S2T_14,S2T_15,S2T_16,S2T_17,S2T_18,S2T_19
12.018,11.997842105263159,11.977684210526316,11.957526315789474,11.937368421052632,11.917210526315792,11.897052631578948,11.876894736842104,11.856736842105263,11.836578947368421,11.81642105263158,11.796263157894737,11.776105263157895,11.755947368421053,11.73578947368421,11.715631578947368,11.695473684210526,11.675315789473684,11.655157894736842,11.635
14.385,14.185105263157894,13.98521052631579,13.785315789473684,13.585421052631578,13.385526315789475,13.185631578947369,12.985736842105263,12.785842105263157,12.585947368421053,12.386052631578947,12.186157894736843,11.986263157894737,11.786368421052632,11.586473684210526,11.38657894736842,11.186684210526316,10.986789473684212,10.786894736842104,10.587
27.494,26.708578947368423,25.923157894736843,25.137736842105262,24.352315789473682,23.566894736842105,22.781473684210525,21.996052631578948,21.210631578947368,20.42521052631579,19.63978947368421,18.854368421052634,18.068947368421053,17.283526315789473,16.498105263157896,15.712684210526316,14.927263157894737,14.141842105263159,13.356421052631578,12.571
45.734,44.24889473684211,42.76378947368421,41.27868421052631,39.793578947368424,38.30847368421053,36.823368421052635,35.33826315789474,33.853157894736846,32.36805263157895,30.882947368421057,29.397842105263155,27.912736842105264,26.42763157894737,24.942526315789475,23.457421052631577,21.972315789473683,20.487210526315792,19.002105263157894,17.517
34.977,34.41457894736842,33.85215789473684,33.289736842105256,32.72731578947368,32.16489473684211,31.602473684210526,31.04005263157894,30.477631578947367,29.91521052631579,29.35278947368421,28.79036842105263,28.227947368421052,27.665526315789478,27.103105263157893,26.540684210526315,25.978263157894737,25.41584210526316,24.853421052631578,24.291
18.183,18.007736842105267,17.832473684210523,17.65721052631579,17.481947368421054,17.306684210526317,17.13142105263158,16.95615789473684,16.780894736842107,16.60563157894737,16.430368421052634,16.255105263157894,16.079842105263157,15.904578947368421,15.729315789473684,15.554052631578946,15.37878947368421,15.203526315789473,15.028263157894736,14.853
14.867,14.960210526315791,15.053421052631581,15.146631578947368,15.239842105263158,15.333052631578951,15.426263157894738,15.519473684210526,15.612684210526318,15.705894736842108,15.799105263157896,15.892315789473685,15.985526315789475,16.078736842105265,16.171947368421055,16.265157894736845,16.35836842105263,16.45157894736842,16.54478947368421,16.638
17.73,17.490526315789474,17.251052631578947,17.01157894736842,16.772105263157897,16.53263157894737,16.293157894736844,16.053684210526313,15.814210526315788,15.574736842105263,15.335263157894737,15.09578947368421,14.856315789473683,14.616842105263158,14.37736842105263,14.137894736842105,13.898421052631578,13.658947368421053,13.419473684210526,13.18
18.438,18.11652631578947,17.795052631578947,17.47357894736842,17.152105263157896,16.83063157894737,16.50915789473684,16.187684210526314,15.86621052631579,15.544736842105264,15.223263157894735,14.901789473684211,14.580315789473683,14.25884210526316,13.937368421052632,13.615894736842105,13.294421052631579,12.972947368421053,12.651473684210526,12.33
33.673,32.654842105263164,31.63668421052632,30.618526315789474,29.600368421052632,28.582210526315794,27.56405263157895,26.545894736842108,25.527736842105263,24.509578947368425,23.49142105263158,22.473263157894735,21.455105263157897,20.436947368421055,19.41878947368421,18.40063157894737,17.382473684210527,16.364315789473686,15.346157894736844,14.328
45.465,44.20363157894737,42.942263157894736,41.680894736842106,40.419526315789476,39.158157894736846,37.896789473684215,36.63542105263158,35.37405263157895,34.112684210526325,32.85131578947369,31.58994736842105,30.32857894736842,29.06721052631579,27.80584210526316,26.544473684210523,25.283105263157893,24.021736842105263,22.760368421052632,21.499
41.993,41.091894736842114,40.19078947368421,39.28968421052632,38.38857894736842,37.48747368421053,36.58636842105263,35.68526315789474,34.78415789473684,33.88305263157895,32.981947368421054,32.08084210526316,31.179736842105264,30.27863157894737,29.377526315789474,28.47642105263158,27.575315789473684,26.67421052631579,25.773105263157895,24.872
15.533,15.679947368421054,15.826894736842105,15.973842105263158,16.12078947368421,16.267736842105265,16.414684210526314,16.561631578947367,16.70857894736842,16.855526315789476,17.002473684210525,17.14942105263158,17.29636842105263,17.443315789473683,17.590263157894736,17.73721052631579,17.88415789473684,18.031105263157894,18.178052631578947,18.325
19.019,19.51278947368421,20.00657894736842,20.500368421052627,20.99415789473684,21.48794736842105,21.981736842105263,22.475526315789473,22.969315789473683,23.463105263157896,23.956894736842102,24.450684210526315,24.94447368421052,25.438263157894735,25.932052631578948,26.425842105263158,26.919631578947367,27.413421052631577,27.90721052631579,28.401
13.365,13.829684210526317,14.294368421052631,14.759052631578946,15.223736842105264,15.688421052631579,16.153105263157894,16.61778947368421,17.082473684210527,17.54715789473684,18.011842105263156,18.476526315789474,18.94121052631579,19.405894736842104,19.87057894736842,20.335263157894737,20.79994736842105,21.264631578947366,21.729315789473684,22.194
20.437,20.618210526315792,20.79942105263158,20.98063157894737,21.16184210526316,21.34305263157895,21.524263157894737,21.705473684210524,21.886684210526315,22.067894736842106,22.249105263157894,22.430315789473685,22.611526315789476,22.792736842105263,22.973947368421054,23.155157894736842,23.33636842105263,23.51757894736842,23.698789473684208,23.88
42.319,41.68642105263159,41.05384210526316,40.421263157894735,39.78868421052632,39.1561052631579,38.523526315789475,37.89094736842105,37.25836842105264,36.625789473684215,35.99321052631579,35.36063157894737,34.72805263157895,34.09547368421053,33.4628947368421,32.83031578947369,32.197736842105265,31.565157894736842,30.93257894736842,30.3
53.94,52.65852631578947,51.37705263157894,50.095578947368416,48.81410526315789,47.532631578947374,46.251157894736835,44.96968421052631,43.688210526315785,42.40673684210526,41.125263157894736,39.84378947368421,38.562315789473686,37.28084210526316,35.99936842105263,34.717894736842105,33.43642105263158,32.154947368421055,30.873473684210527,29.592
40.916,41.37394736842105,41.8318947368421,42.289842105263155,42.74778947368421,43.20573684210527,43.66368421052631,44.121631578947365,44.57957894736842,45.03752631578947,45.49547368421052,45.953421052631576,46.41136842105263,46.86931578947368,47.327263157894734,47.78521052631579,48.24315789473684,48.70110526315789,49.159052631578945,49.617
20.181,20.89263157894737,21.60426315789474,22.315894736842104,23.027526315789473,23.73915789473684,24.45078947368421,25.16242105263158,25.874052631578948,26.585684210526317,27.297315789473686,28.008947368421055,28.720578947368416,29.43221052631579,30.143842105263154,30.855473684210526,31.56710526315789,32.27873684210526,32.99036842105263,33.702
32.71,32.70773684210527,32.705473684210524,32.70321052631579,32.700947368421055,32.698684210526324,32.69642105263158,32.69415789473685,32.6918947368421,32.68963157894737,32.68736842105263,32.685105263157894,32.68284210526316,32.680578947368424,32.678315789473686,32.67605263157895,32.67378947368421,32.67152631578948,32.66926315789474,32.667
27.012,27.658,28.304000000000002,28.949999999999996,29.596000000000004,30.242000000000004,30.888,31.534,32.18,32.826,33.472,34.118,34.763999999999996,35.410000000000004,36.056,36.702000000000005,37.348,37.994,38.64,39.286
18.679,19.322000000000003,19.965,20.607999999999997,21.250999999999998,21.894,22.537,23.18,23.823,24.466,25.109,25.752000000000002,26.395,27.038,27.681,28.324,28.967,29.61,30.253,30.896
21.584,21.833894736842105,22.083789473684213,22.333684210526314,22.58357894736842,22.833473684210528,23.083368421052633,23.333263157894734,23.583157894736843,23.833052631578948,24.082947368421053,24.332842105263158,24.582736842105266,24.832631578947368,25.082526315789472,25.33242105263158,25.582315789473686,25.83221052631579,26.082105263157892,26.332
35.317,35.05294736842105,34.78889473684211,34.524842105263154,34.26078947368421,33.996736842105264,33.732684210526315,33.46863157894737,33.20457894736842,32.94052631578948,32.67647368421053,32.41242105263158,32.14836842105263,31.884315789473685,31.620263157894737,31.35621052631579,31.092157894736843,30.828105263157894,30.564052631578946,30.3
30.641,30.274736842105263,29.908473684210524,29.542210526315785,29.175947368421053,28.809684210526317,28.443421052631578,28.07715789473684,27.710894736842103,27.344631578947368,26.97836842105263,26.612105263157893,26.245842105263158,25.87957894736842,25.513315789473683,25.147052631578944,24.78078947368421,24.414526315789473,24.048263157894738,23.682
9.184,9.638263157894736,10.092526315789474,10.546789473684209,11.001052631578947,11.455315789473683,11.90957894736842,12.363842105263156,12.818105263157895,13.272368421052633,13.72663157894737,14.180894736842106,14.635157894736842,15.089421052631579,15.543684210526315,15.997947368421054,16.452210526315792,16.906473684210525,17.360736842105265,17.815
10.587,10.900263157894738,11.213526315789473,11.52678947368421,11.840052631578947,12.153315789473686,12.466578947368422,12.779842105263157,13.093105263157895,13.406368421052633,13.71963157894737,14.032894736842106,14.346157894736843,14.65942105263158,14.972684210526316,15.285947368421052,15.59921052631579,15.912473684210529,16.225736842105263,16.539
13.265,13.223263157894738,13.181526315789474,13.13978947368421,13.098052631578948,13.056315789473686,13.01457894736842,12.972842105263158,12.931105263157896,12.889368421052634,12.847631578947368,12.805894736842106,12.764157894736842,12.72242105263158,12.680684210526316,12.638947368421052,12.59721052631579,12.555473684210526,12.513736842105263,12.472
18.098,17.940631578947368,17.783263157894737,17.625894736842103,17.468526315789475,17.31115789473684,17.15378947368421,16.99642105263158,16.839052631578944,16.681684210526317,16.524315789473683,16.36694736842105,16.20957894736842,16.05221052631579,15.894842105263159,15.737473684210526,15.580105263157895,15.422736842105264,15.265368421052633,15.108
28.968,28.304157894736843,27.640315789473686,26.976473684210525,26.312631578947368,25.648789473684214,24.984947368421054,24.321105263157893,23.65726315789474,22.993421052631582,22.32957894736842,21.66573684210526,21.001894736842107,20.338052631578947,19.67421052631579,19.010368421052632,18.346526315789475,17.68268421052632,17.01884210526316,16.355
46.67,45.307947368421054,43.94589473684211,42.58384210526316,41.22178947368421,39.85973684210527,38.497684210526316,37.13563157894737,35.77357894736842,34.41152631578948,33.049473684210525,31.687421052631578,30.325368421052634,28.96331578947369,27.60126315789474,26.239210526315787,24.877157894736843,23.515105263157896,22.15305263157895,20.791
33.858,33.235157894736844,32.61231578947368,31.989473684210523,31.366631578947366,30.74378947368421,30.12094736842105,29.49810526315789,28.875263157894736,28.25242105263158,27.629578947368422,27.006736842105262,26.383894736842105,25.76105263157895,25.13821052631579,24.51536842105263,23.892526315789475,23.269684210526318,22.646842105263158,22.024
