S2T_0,S2T_1,S2T_2,S2T_3,S2T_4,S2T_5,S2T_6,S2T_7,S2T_8,S2T_9,S2T_10,S2T_11,S2T_12,S2T_13,S2T_14,S2T_15,S2T_16,S2T_17,S2T_18,S2T_19
7.365,7.589736842105264,7.814473684210526,8.03921052631579,8.263947368421054,8.488684210526316,8.71342105263158,8.938157894736841,9.162894736842105,9.387631578947369,9.612368421052631,9.837105263157895,10.061842105263157,10.28657894736842,10.511315789473684,10.736052631578948,10.96078947368421,11.185526315789474,11.410263157894736,11.635
7.062,7.247526315789474,7.433052631578947,7.618578947368421,7.804105263157894,7.989631578947369,8.175157894736842,8.360684210526315,8.54621052631579,8.731736842105263,8.917263157894737,9.102789473684211,9.288315789473685,9.473842105263158,9.659368421052632,9.844894736842104,10.030421052631578,10.215947368421054,10.401473684210526,10.587
12.112,12.136157894736842,12.160315789473684,12.184473684210525,12.208631578947369,12.232789473684212,12.256947368421052,12.281105263157894,12.305263157894736,12.329421052631579,12.35357894736842,12.377736842105264,12.401894736842106,12.426052631578946,12.45021052631579,12.474368421052631,12.498526315789473,12.522684210526316,12.546842105263156,12.571
18.661,18.600789473684213,18.540578947368424,18.48036842105263,18.420157894736843,18.359947368421054,18.29973684210526,18.239526315789476,18.179315789473684,18.119105263157895,18.058894736842106,17.998684210526314,17.938473684210525,17.878263157894736,17.818052631578947,17.75784210526316,17.697631578947366,17.637421052631577,17.57721052631579,17.517
15.637,16.09247368421053,16.547947368421053,17.003421052631577,17.458894736842105,17.914368421052632,18.369842105263157,18.825315789473684,19.28078947368421,19.73626315789474,20.191736842105264,20.64721052631579,21.102684210526316,21.558157894736844,22.01363157894737,22.469105263157893,22.92457894736842,23.380052631578945,23.835526315789473,24.291
8.18,8.531210526315789,8.882421052631578,9.233631578947367,9.584842105263156,9.936052631578947,10.287263157894737,10.638473684210526,10.989684210526315,11.340894736842106,11.692105263157895,12.043315789473684,12.394526315789474,12.745736842105263,13.096947368421052,13.448157894736841,13.79936842105263,14.15057894736842,14.501789473684209,14.853
8.772,9.186000000000002,9.6,10.014,10.428,10.842000000000002,11.256,11.67,12.084,12.498000000000001,12.912000000000003,13.326,13.74,14.154,14.568000000000001,14.982000000000003,15.396,15.81,16.224,16.638
7.825,8.106842105263159,8.388684210526316,8.670526315789473,8.952368421052633,9.23421052631579,9.516052631578948,9.797894736842103,10.079736842105262,10.361578947368422,10.64342105263158,10.925263157894737,11.207105263157894,11.488947368421051,11.770789473684209,12.052631578947368,12.334473684210526,12.616315789473683,12.898157894736842,13.18
8.956,9.133578947368422,9.31115789473684,9.488736842105263,9.666315789473684,9.843894736842106,10.021473684210525,10.199052631578947,10.376631578947368,10.554210526315789,10.73178947368421,10.909368421052632,11.086947368421052,11.264526315789473,11.442105263157895,11.619684210526316,11.797263157894736,11.974842105263157,12.15242105263158,12.33
15.61,15.542526315789473,15.475052631578947,15.40757894736842,15.340105263157893,15.272631578947369,15.20515789473684,15.137684210526315,15.070210526315789,15.002736842105264,14.935263157894736,14.86778947368421,14.800315789473682,14.732842105263158,14.66536842105263,14.597894736842104,14.530421052631578,14.462947368421052,14.395473684210527,14.328
20.95,20.978894736842104,21.00778947368421,21.036684210526314,21.065578947368422,21.094473684210527,21.123368421052632,21.152263157894733,21.18115789473684,21.210052631578947,21.23894736842105,21.267842105263156,21.29673684210526,21.325631578947366,21.35452631578947,21.383421052631576,21.41231578947368,21.441210526315786,21.470105263157894,21.499
16.412,16.85726315789474,17.30252631578947,17.747789473684207,18.193052631578947,18.638315789473683,19.08357894736842,19.528842105263156,19.974105263157895,20.41936842105263,20.864631578947368,21.309894736842104,21.75515789473684,22.200421052631576,22.645684210526316,23.090947368421052,23.536210526315788,23.981473684210524,24.42673684210526,24.872
8.18,8.713947368421053,9.247894736842104,9.781842105263157,10.31578947368421,10.849736842105262,11.383684210526315,11.917631578947368,12.451578947368422,12.985526315789473,13.519473684210524,14.05342105263158,14.58736842105263,15.121315789473682,15.655263157894737,16.18921052631579,16.723157894736843,17.257105263157897,17.791052631578946,18.325
8.496,9.54363157894737,10.591263157894737,11.638894736842104,12.686526315789473,13.734157894736843,14.78178947368421,15.829421052631577,16.877052631578948,17.924684210526316,18.972315789473683,20.019947368421054,21.067578947368418,22.11521052631579,23.162842105263156,24.210473684210527,25.258105263157894,26.305736842105258,27.353368421052632,28.401
5.655,6.525473684210526,7.395947368421053,8.266421052631578,9.136894736842105,10.007368421052632,10.877842105263158,11.748315789473683,12.61878947368421,13.489263157894737,14.359736842105264,15.23021052631579,16.100684210526314,16.97115789473684,17.841631578947368,18.712105263157895,19.582578947368418,20.453052631578945,21.323526315789472,22.194
11.191,11.85884210526316,12.526684210526316,13.194526315789473,13.862368421052633,14.53021052631579,15.198052631578948,15.865894736842105,16.533736842105263,17.20157894736842,17.86942105263158,18.537263157894735,19.205105263157893,19.872947368421052,20.54078947368421,21.20863157894737,21.876473684210524,22.544315789473682,23.21215789473684,23.88
16.794,17.504842105263158,18.215684210526316,18.926526315789474,19.63736842105263,20.348210526315793,21.059052631578947,21.769894736842105,22.480736842105262,23.19157894736842,23.90242105263158,24.61326315789474,25.324105263157893,26.03494736842105,26.74578947368421,27.45663157894737,28.167473684210524,28.87831578947368,29.58915789473684,30.3
20.608,21.08084210526316,21.553684210526317,22.02652631578947,22.499368421052633,22.97221052631579,23.445052631578946,23.9178947368421,24.390736842105262,24.863578947368424,25.33642105263158,25.809263157894733,26.28210526315789,26.75494736842105,27.227789473684208,27.700631578947366,28.173473684210524,28.646315789473682,29.11915789473684,29.592
17.991,19.655526315789473,21.320052631578946,22.98457894736842,24.649105263157892,26.31363157894737,27.97815789473684,29.642684210526312,31.307210526315785,32.97173684210526,34.63626315789473,36.30078947368421,37.965315789473685,39.62984210526315,41.29436842105263,42.958894736842105,44.62342105263158,46.28794736842105,47.95247368421052,49.617
7.549,8.925473684210527,10.301947368421054,11.678421052631577,13.054894736842105,14.431368421052632,15.807842105263155,17.184315789473683,18.56078947368421,19.937263157894737,21.313736842105264,22.690210526315788,24.06668421052631,25.44315789473684,26.819631578947366,28.196105263157897,29.57257894736842,30.949052631578944,32.325526315789475,33.702
7.259,8.596263157894738,9.933526315789475,11.27078947368421,12.608052631578946,13.945315789473685,15.282578947368421,16.61984210526316,17.957105263157896,19.29436842105263,20.63163157894737,21.968894736842106,23.30615789473684,24.64342105263158,25.980684210526316,27.317947368421052,28.655210526315788,29.992473684210523,31.329736842105262,32.667
10.113,11.64842105263158,13.183842105263157,14.719263157894735,16.254684210526314,17.790105263157898,19.325526315789475,20.86094736842105,22.39636842105263,23.931789473684212,25.46721052631579,27.00263157894737,28.538052631578946,30.073473684210526,31.608894736842103,33.14431578947369,34.679736842105264,36.21515789473684,37.750578947368425,39.286
10.652,11.717473684210526,12.782947368421052,13.84842105263158,14.913894736842106,15.979368421052634,17.044842105263157,18.110315789473685,19.175789473684212,20.241263157894736,21.306736842105266,22.37221052631579,23.437684210526317,24.50315789473684,25.568631578947368,26.634105263157895,27.699578947368423,28.765052631578946,29.830526315789474,30.896
14.65,15.26484210526316,15.879684210526316,16.49452631578947,17.109368421052633,17.72421052631579,18.339052631578948,18.953894736842102,19.568736842105263,20.18357894736842,20.79842105263158,21.413263157894736,22.028105263157897,22.64294736842105,23.25778947368421,23.87263157894737,24.487473684210528,25.102315789473685,25.71715789473684,26.332
17.201,17.89042105263158,18.579842105263157,19.269263157894734,19.958684210526314,20.648105263157895,21.337526315789475,22.02694736842105,22.71636842105263,23.40578947368421,24.09521052631579,24.78463157894737,25.474052631578946,26.163473684210526,26.852894736842103,27.542315789473687,28.231736842105263,28.92115789473684,29.61057894736842,30.3
